# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:24041,num_snp_partitions:6,num_samps:1000
left_snp right_snp mean p0.025 p0.500 p0.975
43985 46967 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
46967 47327 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
47327 47639 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
47639 47813 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
47813 48855 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
48855 49094 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
49094 50118 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
50118 50949 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
50949 52092 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
52092 52858 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
52858 53781 4.5975e-05 3.3809e-05 4.5602e-05 6.0192e-05
53781 54635 4.6120e-05 3.3809e-05 4.5629e-05 6.0249e-05
54635 55642 4.9949e-05 3.3809e-05 4.5790e-05 6.5383e-05
55642 57303 6.1250e-05 3.4011e-05 4.6253e-05 3.1310e-04
57303 57612 1.0450e-04 3.4523e-05 4.7722e-05 3.5649e-04
57612 61068 1.6057e-04 3.4930e-05 5.3577e-05 3.6597e-04
61068 61376 3.0105e-04 4.1301e-05 3.4684e-04 4.0482e-04
61376 64701 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
64701 65036 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
65036 66245 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
66245 67138 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
67138 68702 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
68702 69416 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
69416 71594 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
71594 72900 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
72900 73729 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
73729 74259 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
74259 74263 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
74263 75289 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
75289 76348 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
76348 76486 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
76486 76534 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
76534 76536 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
76536 76737 3.5858e-04 2.8493e-04 3.6373e-04 4.0672e-04
76737 76785 2.7404e-04 3.4895e-05 3.4793e-04 3.9297e-04
76785 76809 1.9452e-04 3.4786e-05 3.7683e-05 3.8792e-04
76809 76812 1.2633e-04 3.4392e-05 3.6471e-05 3.8119e-04
76812 76840 6.6313e-05 3.4253e-05 3.6245e-05 3.5795e-04
76840 77183 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77183 77263 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77263 77420 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77420 77557 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77557 77728 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77728 77731 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77731 77800 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77800 77815 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77815 77818 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77818 77852 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77852 77892 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
77892 78040 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78040 78052 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78052 78055 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78055 78069 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78069 78197 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78197 78200 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78200 78202 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78202 78207 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78207 78211 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78211 78216 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78216 78238 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78238 78250 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78250 78256 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78256 78274 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78274 78283 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78283 78340 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78340 78343 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78343 78403 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78403 78418 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78418 78561 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78561 78562 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78562 78728 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78728 78740 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78740 78953 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78953 78955 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
78955 79027 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79027 79082 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79082 79129 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79129 79256 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79256 79305 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79305 79315 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79315 79318 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79318 79367 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79367 79388 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79388 79395 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79395 79423 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79423 79436 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79436 79478 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79478 79492 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79492 79586 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79586 79603 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79603 79611 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79611 79612 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79612 79616 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79616 79627 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79627 79657 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79657 79936 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
79936 80072 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80072 80179 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80179 80196 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80196 80221 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80221 80224 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80224 80324 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80324 80551 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80551 80839 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80839 80884 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80884 80923 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80923 80935 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80935 80953 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80953 80959 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80959 80974 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80974 80980 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
80980 81004 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81004 81013 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81013 81079 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81079 81103 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81103 81106 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81106 81117 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81117 81201 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81201 81202 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81202 81220 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81220 81229 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81229 81258 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81258 81284 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81284 81294 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81294 81330 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81330 81331 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81331 81346 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81346 81424 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81424 81445 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81445 81450 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81450 81458 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81458 81479 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81479 81497 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81497 81498 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81498 81568 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81568 81809 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
81809 82030 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
82030 82063 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
82063 82143 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
82143 82458 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
82458 82484 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
82484 82509 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
82509 82722 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
82722 82758 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
82758 83105 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
83105 83219 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
83219 83223 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
83223 83264 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
83264 83267 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
83267 83279 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
83279 83594 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
83594 83695 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
83695 83931 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
83931 84102 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84102 84104 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84104 84132 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84132 84320 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84320 84357 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84357 84485 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84485 84489 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84489 84603 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84603 84607 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84607 84609 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84609 84634 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
84634 90178 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
90178 90865 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
90865 96301 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
96301 96423 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
96423 97897 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
97897 98585 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
98585 98771 3.5954e-05 3.4061e-05 3.6135e-05 3.6893e-05
98771 99642 3.5470e-05 3.3888e-05 3.6132e-05 3.6893e-05
99642 102317 3.2515e-05 1.0238e-06 3.6060e-05 3.6881e-05
102317 103793 2.4738e-05 1.8359e-07 3.5687e-05 3.6789e-05
103793 104885 1.2595e-05 5.3449e-08 1.4765e-06 3.6661e-05
104885 108241 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
108241 109268 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
109268 109676 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
109676 112654 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
112654 117470 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
117470 119610 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
119610 120303 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
120303 125558 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125558 125643 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125643 125647 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125647 125676 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125676 125725 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125725 125727 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125727 125781 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125781 125799 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125799 125812 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125812 125843 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125843 125849 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125849 125857 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125857 125859 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125859 125871 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125871 125893 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125893 125917 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125917 125938 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125938 125975 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125975 125976 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125976 125992 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
125992 126011 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126011 126015 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126015 126054 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126054 126083 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126083 126103 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126103 126151 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126151 126201 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126201 126226 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126226 126244 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126244 126262 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126262 126307 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126307 126316 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126316 126322 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126322 126350 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126350 126360 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126360 126443 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126443 126476 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126476 126526 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126526 126546 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126546 126551 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126551 126564 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126564 126566 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126566 126597 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126597 126598 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126598 126613 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126613 126625 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126625 126631 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126631 126638 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126638 126647 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126647 126659 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126659 126667 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126667 126702 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126702 126712 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126712 126744 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126744 126754 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126754 126795 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126795 126829 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126829 126834 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126834 126850 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126850 126867 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
126867 127003 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
127003 127044 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
127044 127166 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
127166 127225 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
127225 127297 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
127297 127340 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
127340 127439 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
127439 127954 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
127954 128109 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128109 128169 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128169 128325 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128325 128346 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128346 128571 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128571 128609 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128609 128652 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128652 128681 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128681 128746 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128746 128941 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
128941 129088 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129088 129279 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129279 129317 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129317 129357 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129357 129528 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129528 129562 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129562 129624 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129624 129635 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129635 129669 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129669 129695 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129695 129722 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129722 129876 1.1341e-06 4.8336e-08 7.9109e-07 2.9594e-06
129876 129882 3.1975e-05 6.3204e-08 8.7993e-07 4.7572e-04
129882 129888 4.3088e-05 6.3204e-08 9.1148e-07 4.8575e-04
129888 129975 1.3868e-04 9.2550e-08 1.5855e-06 5.9142e-04
129975 129986 2.0353e-04 1.1470e-07 2.0877e-06 5.9903e-04
129986 129993 3.2303e-04 1.3676e-07 4.5549e-04 6.0132e-04
129993 130050 4.8812e-04 3.4573e-07 5.8341e-04 6.0683e-04
130050 130051 5.4194e-04 2.0927e-06 5.8543e-04 6.1403e-04
130051 130497 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
130497 130725 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
130725 130756 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
130756 130877 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
130877 130983 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
130983 130993 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
130993 131036 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131036 131037 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131037 131060 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131060 131154 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131154 131181 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131181 131228 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131228 131229 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131229 131279 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131279 131341 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131341 131365 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131365 131411 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131411 131499 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131499 131554 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131554 131595 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131595 131629 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131629 131678 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131678 131713 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131713 131730 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131730 131760 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131760 131761 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131761 131813 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131813 131850 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131850 131889 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131889 131916 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131916 131960 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
131960 132161 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132161 132204 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132204 132219 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132219 132253 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132253 132278 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132278 132415 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132415 132443 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132443 132566 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132566 132598 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132598 132652 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132652 132659 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132659 132719 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132719 132741 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132741 132742 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132742 132746 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132746 132751 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132751 132830 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132830 132842 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132842 132859 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
132859 133016 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
133016 133019 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
133019 133074 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
133074 133162 5.6109e-04 4.3669e-04 5.8581e-04 6.1612e-04
