# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:22916,num_snp_partitions:5,num_samps:1000
left_snp right_snp mean p0.025 p0.500 p0.975
5803 5939 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
5939 6055 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
6055 6115 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
6115 6125 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
6125 6477 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
6477 6754 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
6754 7134 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7134 7216 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7216 7237 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7237 7439 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7439 7503 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7503 7827 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7827 7883 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7883 7930 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7930 7943 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7943 7944 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
7944 8006 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
8006 8020 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
8020 8291 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
8291 8381 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
8381 9356 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
9356 9621 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
9621 9741 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
9741 9745 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
9745 9801 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
9801 10135 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
10135 10303 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
10303 10511 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
10511 10528 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
10528 10621 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
10621 10793 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
10793 10907 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
10907 10997 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
10997 11002 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
11002 11118 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
11118 11210 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
11210 11460 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
11460 11538 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
11538 11564 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
11564 11837 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
11837 12357 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
12357 12411 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
12411 12423 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
12423 12632 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
12632 13120 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
13120 13209 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
13209 13263 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
13263 13368 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
13368 13405 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
13405 13424 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
13424 13554 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
13554 13859 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
13859 14038 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
14038 14182 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
14182 14310 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
14310 14639 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
14639 14868 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
14868 14995 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
14995 15029 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
15029 15344 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
15344 15355 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
15355 15376 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
15376 15511 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
15511 15545 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
15545 15684 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
15684 16509 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
16509 16579 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
16579 16616 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
16616 17154 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
17154 17249 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
17249 17514 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
17514 17661 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
17661 17768 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
17768 17873 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
17873 17949 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
17949 17972 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
17972 17995 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
17995 18194 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
18194 18395 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
18395 18485 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
18485 18556 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
18556 18587 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
18587 18989 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
18989 19226 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
19226 19495 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
19495 19619 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
19619 19860 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
19860 19872 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
19872 19873 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
19873 19913 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
19913 20204 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
20204 20622 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
20622 20671 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
20671 20845 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
20845 20859 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
20859 20878 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
20878 20887 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
20887 20943 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
20943 20944 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
20944 21081 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
21081 21464 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
21464 21571 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
21571 21595 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
21595 22015 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
22015 22634 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
22634 22747 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
22747 22822 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
22822 23070 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
23070 23181 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
23181 23289 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
23289 24159 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
24159 24418 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
24418 24630 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
24630 24681 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
24681 24971 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
24971 25074 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
25074 25116 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
25116 25222 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
25222 25563 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
25563 25768 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
25768 25900 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
25900 25912 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
25912 25957 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
25957 26117 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
26117 26454 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
26454 26734 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
26734 26937 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
26937 26985 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
26985 27321 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27321 27397 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27397 27429 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27429 27451 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27451 27456 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27456 27482 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27482 27503 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27503 27543 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27543 27568 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27568 27605 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27605 27606 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27606 27776 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27776 27824 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27824 27833 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27833 27962 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
27962 28018 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
28018 28254 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
28254 28293 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
28293 28544 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
28544 28792 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
28792 28887 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
28887 29453 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
29453 29487 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
29487 29526 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
29526 29674 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
29674 29728 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
29728 30004 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
30004 30306 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
30306 30520 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
30520 30529 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
30529 30562 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
30562 30702 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
30702 31094 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
31094 31281 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
31281 31339 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
31339 31347 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
31347 31392 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
31392 31402 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
31402 31462 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
31462 31659 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
31659 32081 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32081 32178 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32178 32222 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32222 32389 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32389 32433 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32433 32446 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32446 32461 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32461 32492 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32492 32579 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32579 32606 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32606 32825 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
32825 33358 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33358 33373 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33373 33380 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33380 33392 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33392 33412 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33412 33432 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33432 33564 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33564 33691 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33691 33966 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33966 33990 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33990 33996 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
33996 34023 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34023 34047 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34047 34161 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34161 34248 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34248 34380 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34380 34389 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34389 34458 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34458 34461 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34461 34476 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34476 34494 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34494 34521 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34521 34929 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34929 34955 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
34955 35025 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35025 35032 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35032 35050 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35050 35061 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35061 35071 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35071 35205 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35205 35283 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35283 35302 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35302 35304 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35304 35309 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35309 35318 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35318 35319 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35319 35358 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35358 35360 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35360 35447 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35447 35573 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35573 35580 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35580 35703 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35703 35776 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35776 35786 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35786 35873 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
35873 36188 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36188 36200 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36200 36218 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36218 36224 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36224 36252 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36252 36258 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36258 36266 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36266 36267 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36267 36281 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36281 36282 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36282 36288 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36288 36360 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36360 36393 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36393 36396 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36396 36437 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36437 36444 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36444 36471 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36471 36477 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36477 36516 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36516 36575 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36575 36585 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36585 36588 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36588 36612 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36612 36621 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36621 36654 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36654 36672 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36672 36681 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36681 36698 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
36698 37197 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
37197 37710 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
37710 37899 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
37899 38040 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38040 38193 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38193 38211 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38211 38361 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38361 38662 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38662 38745 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38745 38856 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38856 38865 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38865 38868 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38868 38892 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38892 38929 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
38929 39287 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
39287 39383 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
39383 39553 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
39553 39583 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
39583 39694 5.8414e-06 2.7478e-07 5.5800e-06 1.2103e-05
39694 39733 3.0350e-05 5.0617e-07 6.0954e-06 3.3854e-04
39733 39822 5.0802e-05 5.4717e-07 6.5266e-06 3.6222e-04
39822 39846 6.4174e-05 5.4717e-07 7.0569e-06 3.6410e-04
39846 39864 9.7079e-05 6.3800e-07 8.3214e-06 3.6417e-04
39864 39888 1.6419e-04 8.5217e-07 1.1795e-05 3.7112e-04
39888 39906 2.2919e-04 2.1765e-06 3.3172e-04 3.7599e-04
39906 39984 2.9082e-04 3.8346e-06 3.3964e-04 3.7885e-04
39984 39997 3.0794e-04 5.3786e-06 3.4224e-04 3.7917e-04
39997 40011 3.1810e-04 5.7824e-06 3.4350e-04 3.7962e-04
40011 40086 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
40086 40119 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
40119 40485 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
40485 40494 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
40494 40780 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
40780 41176 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41176 41177 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41177 41216 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41216 41252 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41252 41362 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41362 41363 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41363 41368 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41368 41376 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41376 41419 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41419 41431 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41431 41432 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41432 41445 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41445 41446 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41446 41509 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41509 41512 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41512 41516 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41516 41532 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41532 41533 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41533 41537 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41537 41539 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41539 41556 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41556 41557 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41557 41563 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41563 41599 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41599 41608 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41608 41610 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41610 41614 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41614 41618 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41618 41619 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41619 41625 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41625 41634 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41634 41658 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41658 41688 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
41688 41692 3.4833e-04 3.2053e-04 3.4591e-04 3.8114e-04
