# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:10605,num_snp_partitions:2,num_samps:1000
 left_snp right_snp mean p0.025 p0.500 p0.975
61143 61166 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
61166 61246 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
61246 61298 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
61298 61383 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
61383 61448 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
61448 61478 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
61478 62018 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
62018 62152 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
62152 64067 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64067 64418 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64418 64426 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64426 64472 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64472 64477 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64477 64635 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64635 64654 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64654 64659 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64659 64664 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64664 64665 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64665 64674 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64674 64680 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64680 64715 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64715 64728 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64728 64743 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64743 64751 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64751 64757 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64757 64768 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64768 64794 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64794 64803 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64803 64821 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64821 64849 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64849 64859 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64859 64860 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64860 64884 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64884 64899 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64899 64907 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64907 64908 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64908 64925 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64925 64932 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
64932 65091 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65091 65271 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65271 65328 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65328 65390 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65390 65476 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65476 65477 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65477 65582 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65582 65707 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65707 65793 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65793 65820 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65820 65839 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
65839 66044 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66044 66069 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66069 66086 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66086 66218 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66218 66276 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66276 66305 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66305 66317 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66317 66506 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66506 66515 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66515 66516 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66516 66608 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66608 66614 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66614 66630 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66630 66631 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66631 66648 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66648 66666 1.4001e-02 1.2263e-02 1.3924e-02 1.5873e-02
66666 66718 2.7314e-02 1.2323e-02 1.4275e-02 9.5149e-02
66718 66930 8.6018e-02 1.4731e-02 8.8532e-02 1.0419e-01
66930 66981 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
66981 66986 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
66986 67073 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67073 67079 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67079 67160 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67160 67163 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67163 67183 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67183 67192 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67192 67198 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67198 67237 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67237 67249 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67249 67250 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67250 67308 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67308 67309 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67309 67313 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67313 67331 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67331 67337 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67337 67342 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67342 67346 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67346 67349 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67349 67370 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67370 67375 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67375 67415 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67415 67424 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67424 67473 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67473 67555 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67555 67556 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67556 67580 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67580 67964 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67964 67997 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
67997 68025 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
68025 68089 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
68089 68090 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
68090 68095 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
68095 68114 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
68114 68157 8.9811e-02 7.6973e-02 8.9150e-02 1.0466e-01
68157 68225 4.9326e-02 1.2822e-02 1.5637e-02 9.9638e-02
68225 68541 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
68541 68553 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
68553 68584 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
68584 68641 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
68641 68644 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
68644 68669 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
68669 68673 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
68673 68770 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
68770 68829 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
68829 69011 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
69011 70284 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70284 70585 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70585 70772 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70772 70793 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70793 70805 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70805 70806 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70806 70812 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70812 70813 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70813 70820 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70820 70822 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70822 70851 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70851 70864 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70864 70868 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70868 70880 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70880 70967 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70967 70984 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70984 70985 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
70985 71002 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71002 71004 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71004 71009 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71009 71013 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71013 71056 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71056 71177 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71177 71303 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71303 71741 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71741 71933 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71933 71939 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71939 71995 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
71995 72044 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72044 72063 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72063 72078 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72078 72088 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72088 72093 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72093 72162 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72162 72180 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72180 72212 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72212 72224 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72224 72227 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72227 72239 1.4227e-02 1.2466e-02 1.4365e-02 1.5640e-02
72239 72245 1.4167e-02 1.2341e-02 1.4364e-02 1.5640e-02
72245 72270 1.3990e-02 1.2052e-02 1.4358e-02 1.5634e-02
72270 72290 1.3118e-02 1.1619e-03 1.4329e-02 1.5634e-02
72290 72306 1.0906e-02 1.0620e-03 1.3859e-02 1.5449e-02
72306 72311 6.9039e-03 9.7975e-04 1.2518e-03 1.5313e-02
72311 72449 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
72449 72501 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
72501 74406 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
74406 74518 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
74518 74524 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
74524 74553 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
74553 74686 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
74686 75074 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
75074 75275 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
75275 76004 1.1279e-03 9.3312e-04 1.1271e-03 1.3429e-03
76004 76012 1.8477e-03 9.6530e-04 1.1551e-03 5.6886e-03
76012 76029 2.7206e-03 9.7716e-04 1.2181e-03 5.7814e-03
76029 76037 3.2766e-03 9.9749e-04 1.3539e-03 5.8529e-03
76037 76061 3.9495e-03 1.0283e-03 5.4018e-03 6.0225e-03
76061 76104 5.3437e-03 1.1973e-03 5.5465e-03 6.1161e-03
76104 76105 5.3823e-03 1.2158e-03 5.5538e-03 6.1161e-03
76105 76136 5.4395e-03 1.3430e-03 5.5571e-03 6.1352e-03
76136 76262 5.4978e-03 5.0164e-03 5.5572e-03 6.1510e-03
76262 76280 5.5934e-03 5.1694e-03 5.5593e-03 6.6880e-03
76280 76283 5.6264e-03 5.1897e-03 5.5598e-03 6.7816e-03
76283 76344 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76344 76358 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76358 76361 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76361 76367 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76367 76382 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76382 76391 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76391 76397 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76397 76403 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76403 76446 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76446 76457 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76457 76469 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76469 76478 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76478 76488 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76488 76521 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76521 76571 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76571 76615 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76615 76687 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76687 76748 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76748 76749 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76749 76772 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76772 76776 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76776 76780 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76780 76819 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76819 76855 5.6420e-03 5.2123e-03 5.5604e-03 6.9890e-03
76855 76856 5.6244e-03 5.1963e-03 5.5601e-03 6.8852e-03
76856 76955 5.5628e-03 5.1347e-03 5.5585e-03 6.3424e-03
76955 77096 5.4088e-03 1.6806e-03 5.5465e-03 6.0909e-03
77096 77097 5.4088e-03 1.6806e-03 5.5465e-03 6.0909e-03
77097 77102 5.4088e-03 1.6806e-03 5.5465e-03 6.0909e-03
77102 77121 5.4088e-03 1.6806e-03 5.5465e-03 6.0909e-03
77121 77157 5.4043e-03 1.6797e-03 5.5465e-03 6.0909e-03
77157 77167 5.3470e-03 1.6509e-03 5.5392e-03 6.0755e-03
77167 77243 5.3470e-03 1.6509e-03 5.5392e-03 6.0755e-03
77243 77291 1.9968e-03 1.1026e-03 1.1182e-03 5.6907e-03
77291 77427 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77427 77466 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77466 77478 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77478 77491 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77491 77546 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77546 77612 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77612 77636 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77636 77644 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77644 77671 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77671 77674 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77674 77714 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77714 77734 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77734 77865 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77865 77969 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
77969 78035 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78035 78114 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78114 78115 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78115 78136 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78136 78183 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78183 78202 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78202 78371 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78371 78431 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78431 78441 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78441 78492 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78492 78534 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78534 78582 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78582 78601 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78601 78771 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78771 78772 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78772 78777 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78777 78778 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78778 78785 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78785 78786 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78786 78794 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78794 78800 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78800 78801 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78801 78891 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78891 78922 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78922 78959 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78959 78990 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78990 78991 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
78991 79020 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
79020 79031 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
79031 79075 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
79075 79079 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
79079 79083 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
79083 79104 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
79104 79123 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
79123 79187 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
79187 79277 1.1494e-03 1.1010e-03 1.1161e-03 1.6589e-03
79277 79362 1.0723e-03 1.1298e-05 1.1158e-03 1.2366e-03
