Node	Beg	End
124-2.whole.wo.indels	20442028	20442159
124-2.whole.wo.indels	21148912	21149097
124-2.whole.wo.indels	21948948	21949052
124-2.whole.wo.indels	21950407	21952393
124-2.whole.wo.indels	21954221	21957049
124-2.whole.wo.indels	21970518	21970669
124-2.whole.wo.indels	22632584	22634363
124-2.whole.wo.indels	22797883	22799643
124-2.whole.wo.indels	22809600	22810185
124-2.whole.wo.indels	22897976	22902700
124-2.whole.wo.indels	23125054	23126686
124-2.whole.wo.indels	23156500	23157032
124-2.whole.wo.indels	23185575	23187514
124-2.whole.wo.indels	23218728	23218804
124-2.whole.wo.indels	23467049	23470961
124-2.whole.wo.indels	23476401	23477574
124-2.whole.wo.indels	23480244	23489864
124-2.whole.wo.indels	23492404	23495410
124-2.whole.wo.indels	23502614	23506186
124-2.whole.wo.indels	23509885	23511637
124-2.whole.wo.indels	23650574	23652201
124-2.whole.wo.indels	23704429	23704579
124-2.whole.wo.indels	24143168	24144178
124-2.whole.wo.indels	24384524	24385773
124-2.whole.wo.indels	24386815	24386933
124-2.whole.wo.indels	24388663	24390394
124-2.whole.wo.indels	24408502	24409502
124-2.whole.wo.indels	24428865	24428904
124-2.whole.wo.indels	24431237	24431998
124-2.whole.wo.indels	24442866	24443240
124-2.whole.wo.indels	24446379	24446638
124-2.whole.wo.indels	25846870	25847661
124-2.whole.wo.indels	25850388	25851140
124-2.whole.wo.indels	25856251	25856498
124-2.whole.wo.indels	25863917	25865533
124-2.whole.wo.indels	25952470	25954055
124-2.whole.wo.indels	25985584	25985893
124-2.whole.wo.indels	26081587	26082276
124-2.whole.wo.indels	26203798	26204121
124-2.whole.wo.indels	26213628	26215548
124-2.whole.wo.indels	26255907	26259124
124-2.whole.wo.indels	26261201	26267901
124-2.whole.wo.indels	26269344	26298712
124-2.whole.wo.indels	26300775	26301365
124-2.whole.wo.indels	26302468	26304740
124-2.whole.wo.indels	26308135	26310835
124-2.whole.wo.indels	26324206	26336432
124-2.whole.wo.indels	26338699	26345559
124-2.whole.wo.indels	26347183	26348429
124-2.whole.wo.indels	26354690	26356017
124-2.whole.wo.indels	26357579	26358703
124-2.whole.wo.indels	26400325	26401047
124-2.whole.wo.indels	26472396	26474499
124-2.whole.wo.indels	26478976	26485483
124-2.whole.wo.indels	26487290	26488282
124-2.whole.wo.indels	26495921	26498389
124-2.whole.wo.indels	26499760	26500711
124-2.whole.wo.indels	26503157	26504153
124-2.whole.wo.indels	26549585	26550120
124-2.whole.wo.indels	26576578	26576725
124-2.whole.wo.indels	26650662	26651874
124-2.whole.wo.indels	26790627	26790826
124-2.whole.wo.indels	26819925	26820109
124-2.whole.wo.indels	26839805	26840396
124-2.whole.wo.indels	26905684	26905863
124-2.whole.wo.indels	28521354	28521637
124-2.whole.wo.indels	28528905	28529969
124-2.whole.wo.indels	28535267	28541784
124-2.whole.wo.indels	29741230	29741247
124-2.whole.wo.indels	29744454	29746094
124-2.whole.wo.indels	29749355	29751722
124-2.whole.wo.indels	29765403	29769579
124-2.whole.wo.indels	29861210	29864398
124-2.whole.wo.indels	29867610	29867818
124-2.whole.wo.indels	29870475	29870698
124-2.whole.wo.indels	30041418	30042131
124-2.whole.wo.indels	30072741	30073277
124-2.whole.wo.indels	30536754	30536810
124-2.whole.wo.indels	30616177	30616837
124-2.whole.wo.indels	30695765	30695872
124-2.whole.wo.indels	30759647	30759669
124-2.whole.wo.indels	30979653	30979669
124-2.whole.wo.indels	32297633	32297744
124-2.whole.wo.indels	32299915	32302274
124-2.whole.wo.indels	32306654	32307253
124-2.whole.wo.indels	32313554	32318322
124-2.whole.wo.indels	32730011	32730037
131-4.whole.wo.indels	153524	153726
131-4.whole.wo.indels	171056	171081
131-4.whole.wo.indels	804374	806604
131-4.whole.wo.indels	808187	822744
131-4.whole.wo.indels	857875	858767
131-4.whole.wo.indels	918231	918258
131-4.whole.wo.indels	921215	921487
131-4.whole.wo.indels	1772731	1773370
131-4.whole.wo.indels	4551326	4562228
131-4.whole.wo.indels	4584546	4587325
131-4.whole.wo.indels	4636619	4639807
131-4.whole.wo.indels	4641272	4641733
131-4.whole.wo.indels	4644500	4645688
131-4.whole.wo.indels	4664962	4667036
131-4.whole.wo.indels	4669368	4670661
131-4.whole.wo.indels	4692219	4696980
131-4.whole.wo.indels	4703621	4708801
131-4.whole.wo.indels	4717390	4723648
131-4.whole.wo.indels	4724808	4726236
131-4.whole.wo.indels	4729055	4730335
131-4.whole.wo.indels	4835181	4837513
131-4.whole.wo.indels	4857321	4859436
131-4.whole.wo.indels	4861978	4862790
131-4.whole.wo.indels	4910280	4911040
131-4.whole.wo.indels	4916707	4922041
131-4.whole.wo.indels	4924341	4928967
131-4.whole.wo.indels	4931450	4932203
131-4.whole.wo.indels	4934374	4935099
131-4.whole.wo.indels	4938783	4946025
131-4.whole.wo.indels	4997861	4998050
131-4.whole.wo.indels	5440988	5441044
131-4.whole.wo.indels	5729699	5729768
131-4.whole.wo.indels	6182898	6183402
131-4.whole.wo.indels	6583831	6584985
131-4.whole.wo.indels	6641624	6642772
131-4.whole.wo.indels	6650088	6650456
131-4.whole.wo.indels	6655136	6657228
131-4.whole.wo.indels	6690621	6694601
131-4.whole.wo.indels	6848494	6849630
131-4.whole.wo.indels	6854528	6854539
131-4.whole.wo.indels	6862841	6863259
131-4.whole.wo.indels	6870471	6870543
131-4.whole.wo.indels	6895498	6900966
131-4.whole.wo.indels	7822278	7825238
131-4.whole.wo.indels	7845361	7850580
131-4.whole.wo.indels	7913840	7914205
131-4.whole.wo.indels	7915749	7916860
131-4.whole.wo.indels	8062012	8064645
131-4.whole.wo.indels	8070511	8071713
131-4.whole.wo.indels	8517253	8517403
131-4.whole.wo.indels	10465560	10465759
131-4.whole.wo.indels	10655222	10655831
131-4.whole.wo.indels	11033263	11038140
131-4.whole.wo.indels	11040253	11040496
131-4.whole.wo.indels	11051583	11055225
131-4.whole.wo.indels	11234707	11251447
131-4.whole.wo.indels	11400352	11401188
131-4.whole.wo.indels	11498090	11500239
131-4.whole.wo.indels	11502047	11508473
131-4.whole.wo.indels	11512683	11514547
131-4.whole.wo.indels	11553354	11554168
131-4.whole.wo.indels	11833055	11833158
131-4.whole.wo.indels	11835333	11837109
131-4.whole.wo.indels	11838143	11838163
131-4.whole.wo.indels	11870047	11871544
131-4.whole.wo.indels	11876522	11876730
131-4.whole.wo.indels	12270386	12270437
131-4.whole.wo.indels	12708282	12708419
131-4.whole.wo.indels	16780485	16787033
131-4.whole.wo.indels	16817064	16819133
131-4.whole.wo.indels	16829212	16831913
131-4.whole.wo.indels	16835678	16842099
131-4.whole.wo.indels	16844810	16853137
131-4.whole.wo.indels	16855511	16858042
131-4.whole.wo.indels	17125536	17125551
131-4.whole.wo.indels	17800600	17803820
131-4.whole.wo.indels	18034827	18034833
131-4.whole.wo.indels	18174621	18174687
131-4.whole.wo.indels	18527278	18527753
131-4.whole.wo.indels	18604509	18604760
131-4.whole.wo.indels	18608171	18608691
131-4.whole.wo.indels	18842346	18843135
131-4.whole.wo.indels	18983391	18983467
131-4.whole.wo.indels	19797733	19797837
131-4.whole.wo.indels	20305188	20305954
131-4.whole.wo.indels	20996464	21000160
131-4.whole.wo.indels	23078141	23078560
131-4.whole.wo.indels	23562313	23562975
131-4.whole.wo.indels	24076697	24078559
131-4.whole.wo.indels	24148694	24150610
131-4.whole.wo.indels	24235940	24236400
131-4.whole.wo.indels	24238779	24241682
131-4.whole.wo.indels	24248395	24249601
131-4.whole.wo.indels	24383981	24410818
131-4.whole.wo.indels	24412425	24412730
131-4.whole.wo.indels	24414984	24415828
131-4.whole.wo.indels	24424029	24425834
131-4.whole.wo.indels	24427191	24441134
131-4.whole.wo.indels	24442585	24444827
131-4.whole.wo.indels	24540561	24540767
131-4.whole.wo.indels	24545796	24555180
131-4.whole.wo.indels	24562444	24565256
131-4.whole.wo.indels	24658247	24661033
131-4.whole.wo.indels	24668330	24672313
131-4.whole.wo.indels	24744792	24745028
131-4.whole.wo.indels	24752182	24752706
131-4.whole.wo.indels	24874130	24877515
131-4.whole.wo.indels	24885165	24886550
131-4.whole.wo.indels	24892708	24893835
131-4.whole.wo.indels	24941506	24941884
131-4.whole.wo.indels	24956387	24957223
131-4.whole.wo.indels	24962878	24963390
131-4.whole.wo.indels	24965315	24967434
131-4.whole.wo.indels	24970665	24970829
131-4.whole.wo.indels	25292057	25292428
131-4.whole.wo.indels	25370256	25371960
131-4.whole.wo.indels	25380688	25380704
131-4.whole.wo.indels	25387784	25388191
131-4.whole.wo.indels	25389894	25391203
131-4.whole.wo.indels	25392381	25400262
131-4.whole.wo.indels	25401426	25403309
131-4.whole.wo.indels	25405087	25407639
131-4.whole.wo.indels	25424182	25425289
131-4.whole.wo.indels	25499232	25499964
131-4.whole.wo.indels	25706152	25706402
131-4.whole.wo.indels	25708120	25709875
131-4.whole.wo.indels	25725802	25726337
131-4.whole.wo.indels	25761512	25762679
131-4.whole.wo.indels	25767096	25770947
131-4.whole.wo.indels	25774822	25775192
131-4.whole.wo.indels	25791088	25791554
131-4.whole.wo.indels	25795217	25801122
131-4.whole.wo.indels	25820308	25823311
131-4.whole.wo.indels	25825504	25825805
131-4.whole.wo.indels	25827491	25828149
131-4.whole.wo.indels	25830675	25833407
131-4.whole.wo.indels	25836412	25836760
131-4.whole.wo.indels	25846870	25847661
131-4.whole.wo.indels	25850388	25851140
131-4.whole.wo.indels	25856251	25857009
131-4.whole.wo.indels	25859693	25866315
131-4.whole.wo.indels	25880415	25881505
131-4.whole.wo.indels	25951624	25953890
131-4.whole.wo.indels	25963087	25963309
131-4.whole.wo.indels	25973423	25973470
131-4.whole.wo.indels	25978435	25979808
131-4.whole.wo.indels	25985889	25986602
131-4.whole.wo.indels	26296575	26303260
131-4.whole.wo.indels	26308188	26308206
131-4.whole.wo.indels	26843357	26847778
131-4.whole.wo.indels	26849311	26859121
131-4.whole.wo.indels	27074844	27075134
131-4.whole.wo.indels	27079916	27083792
131-4.whole.wo.indels	27086046	27086077
131-4.whole.wo.indels	27103993	27128856
131-4.whole.wo.indels	27178553	27181475
131-4.whole.wo.indels	27274067	27274725
131-4.whole.wo.indels	27291577	27292247
131-4.whole.wo.indels	27314042	27314637
131-4.whole.wo.indels	28514217	28554189
131-4.whole.wo.indels	28795295	28797488
131-4.whole.wo.indels	28800637	28801660
131-4.whole.wo.indels	28813967	28814351
131-4.whole.wo.indels	28815722	28819247
131-4.whole.wo.indels	28848196	28849399
131-4.whole.wo.indels	28866149	28866594
131-4.whole.wo.indels	28875350	28875449
131-4.whole.wo.indels	29008299	29008966
131-4.whole.wo.indels	29472574	29472890
131-4.whole.wo.indels	29894258	29895041
131-4.whole.wo.indels	29898151	29900531
131-4.whole.wo.indels	29901654	29903836
131-4.whole.wo.indels	29906399	29906826
131-4.whole.wo.indels	30926077	30927011
131-4.whole.wo.indels	30965542	30965793
131-4.whole.wo.indels	30967941	30968177
131-4.whole.wo.indels	30977151	30977356
131-4.whole.wo.indels	32445196	32445732
131-4.whole.wo.indels	32452701	32454684
131-4.whole.wo.indels	32456598	32457561
131-4.whole.wo.indels	32498418	32499445
131-4.whole.wo.indels	32501736	32505220
131-4.whole.wo.indels	32507488	32514657
131-4.whole.wo.indels	32518285	32522548
132-2.whole.wo.indels	162998	163223
132-2.whole.wo.indels	179165	179449
132-2.whole.wo.indels	1772975	1773061
132-2.whole.wo.indels	6844542	6844604
132-2.whole.wo.indels	6863683	6863714
132-2.whole.wo.indels	6879481	6879491
132-2.whole.wo.indels	6896112	6896446
132-2.whole.wo.indels	6898954	6901157
132-2.whole.wo.indels	7077715	7077741
132-2.whole.wo.indels	7079530	7079981
132-2.whole.wo.indels	7081935	7082260
132-2.whole.wo.indels	8517317	8517384
132-2.whole.wo.indels	11833142	11833346
132-2.whole.wo.indels	11868785	11868816
132-2.whole.wo.indels	11872429	11874287
132-2.whole.wo.indels	11875587	11876296
132-2.whole.wo.indels	12272206	12272294
132-2.whole.wo.indels	12277507	12277650
132-2.whole.wo.indels	12912568	12912646
132-2.whole.wo.indels	15469481	15469685
132-2.whole.wo.indels	17809924	17810002
132-2.whole.wo.indels	18034747	18034812
132-2.whole.wo.indels	18175432	18175489
132-2.whole.wo.indels	20299849	20300147
132-2.whole.wo.indels	20701475	20701731
132-2.whole.wo.indels	20703013	20703101
132-2.whole.wo.indels	20753820	20753915
132-2.whole.wo.indels	20800506	20800511
132-2.whole.wo.indels	23078209	23078393
132-2.whole.wo.indels	23339717	23339729
132-2.whole.wo.indels	23469912	23469994
132-2.whole.wo.indels	23571477	23571531
132-2.whole.wo.indels	23650461	23650492
132-2.whole.wo.indels	23651951	23652311
132-2.whole.wo.indels	24404140	24404188
132-2.whole.wo.indels	25933882	25934341
132-2.whole.wo.indels	25935870	25935881
132-2.whole.wo.indels	25955002	25955585
132-2.whole.wo.indels	25979082	25979861
132-2.whole.wo.indels	26335274	26335364
132-2.whole.wo.indels	27127990	27128018
132-2.whole.wo.indels	28429819	28430629
132-2.whole.wo.indels	28524589	28524646
132-2.whole.wo.indels	30978480	30978512
132-2.whole.wo.indels	31155718	31155782
132-2.whole.wo.indels	32667982	32668079
134-1.whole.wo.indels	166248	166422
134-1.whole.wo.indels	6837557	6837636
134-1.whole.wo.indels	6853101	6853140
134-1.whole.wo.indels	6870227	6871408
134-1.whole.wo.indels	6872835	6873044
134-1.whole.wo.indels	6875424	6875659
134-1.whole.wo.indels	6882786	6883360
134-1.whole.wo.indels	6895089	6896702
134-1.whole.wo.indels	6899890	6901061
134-1.whole.wo.indels	11834938	11835140
134-1.whole.wo.indels	11857707	11857734
134-1.whole.wo.indels	11997907	11997986
134-1.whole.wo.indels	12271302	12271538
134-1.whole.wo.indels	12273467	12274739
134-1.whole.wo.indels	12284654	12285239
134-1.whole.wo.indels	12708325	12708416
134-1.whole.wo.indels	15194856	15195040
134-1.whole.wo.indels	15198433	15198447
134-1.whole.wo.indels	15207273	15207404
134-1.whole.wo.indels	15213112	15213180
134-1.whole.wo.indels	17125536	17125545
134-1.whole.wo.indels	18127649	18127654
134-1.whole.wo.indels	18388049	18388421
134-1.whole.wo.indels	18983391	18983467
134-1.whole.wo.indels	20300618	20301038
134-1.whole.wo.indels	20313906	20314441
134-1.whole.wo.indels	20706560	20707146
134-1.whole.wo.indels	20709526	20710230
134-1.whole.wo.indels	20719110	20719187
134-1.whole.wo.indels	20758407	20758487
134-1.whole.wo.indels	23650585	23650720
134-1.whole.wo.indels	24388801	24389379
134-1.whole.wo.indels	24430602	24430649
134-1.whole.wo.indels	25953814	25955346
134-1.whole.wo.indels	25979917	25980301
134-1.whole.wo.indels	26299366	26301586
134-1.whole.wo.indels	26308188	26308206
134-1.whole.wo.indels	28524665	28525155
134-1.whole.wo.indels	29186424	29186643
134-1.whole.wo.indels	31684440	31684652
134-1.whole.wo.indels	32718367	32718504
14-23s.whole.wo.indels	79223	80446
14-23s.whole.wo.indels	127162	129196
14-23s.whole.wo.indels	142097	155386
14-23s.whole.wo.indels	159439	160037
14-23s.whole.wo.indels	162259	166839
14-23s.whole.wo.indels	171094	172437
14-23s.whole.wo.indels	178279	180349
14-23s.whole.wo.indels	187375	187598
14-23s.whole.wo.indels	191086	191721
14-23s.whole.wo.indels	192944	202633
14-23s.whole.wo.indels	206869	207341
14-23s.whole.wo.indels	209484	211894
14-23s.whole.wo.indels	212824	221382
14-23s.whole.wo.indels	234207	243278
14-23s.whole.wo.indels	246470	246871
14-23s.whole.wo.indels	249757	258730
14-23s.whole.wo.indels	265171	269067
14-23s.whole.wo.indels	278918	289790
14-23s.whole.wo.indels	291116	298675
14-23s.whole.wo.indels	300359	305408
14-23s.whole.wo.indels	306593	314203
14-23s.whole.wo.indels	316464	327761
14-23s.whole.wo.indels	333001	341810
14-23s.whole.wo.indels	344626	344810
14-23s.whole.wo.indels	348564	349568
14-23s.whole.wo.indels	357000	358980
14-23s.whole.wo.indels	360421	363634
14-23s.whole.wo.indels	366946	369385
14-23s.whole.wo.indels	371173	377719
14-23s.whole.wo.indels	379698	382585
14-23s.whole.wo.indels	386698	388106
14-23s.whole.wo.indels	390416	392319
14-23s.whole.wo.indels	395398	405204
14-23s.whole.wo.indels	406224	412811
14-23s.whole.wo.indels	414008	415121
14-23s.whole.wo.indels	418545	426974
14-23s.whole.wo.indels	428755	438083
14-23s.whole.wo.indels	463530	464888
14-23s.whole.wo.indels	467384	468902
14-23s.whole.wo.indels	474452	474670
14-23s.whole.wo.indels	478354	480387
14-23s.whole.wo.indels	481542	494492
14-23s.whole.wo.indels	495420	506347
14-23s.whole.wo.indels	507602	517877
14-23s.whole.wo.indels	527262	530458
14-23s.whole.wo.indels	531666	532594
14-23s.whole.wo.indels	536974	538097
14-23s.whole.wo.indels	539121	540701
14-23s.whole.wo.indels	543254	543689
14-23s.whole.wo.indels	555294	556147
14-23s.whole.wo.indels	566399	567218
14-23s.whole.wo.indels	568751	570880
14-23s.whole.wo.indels	588022	588885
14-23s.whole.wo.indels	592642	593460
14-23s.whole.wo.indels	602929	606106
14-23s.whole.wo.indels	619851	620423
14-23s.whole.wo.indels	621990	622298
14-23s.whole.wo.indels	625796	644775
14-23s.whole.wo.indels	652085	652788
14-23s.whole.wo.indels	655466	658432
14-23s.whole.wo.indels	665603	667721
14-23s.whole.wo.indels	699454	700217
14-23s.whole.wo.indels	703123	715042
14-23s.whole.wo.indels	729181	736380
14-23s.whole.wo.indels	744022	746516
14-23s.whole.wo.indels	750620	751181
14-23s.whole.wo.indels	757862	758345
14-23s.whole.wo.indels	761557	762814
14-23s.whole.wo.indels	764868	770483
14-23s.whole.wo.indels	772251	776089
14-23s.whole.wo.indels	787645	790289
14-23s.whole.wo.indels	792599	802250
14-23s.whole.wo.indels	822826	823809
14-23s.whole.wo.indels	825872	826961
14-23s.whole.wo.indels	831106	834810
14-23s.whole.wo.indels	838599	838847
14-23s.whole.wo.indels	840825	841115
14-23s.whole.wo.indels	842525	849370
14-23s.whole.wo.indels	853336	863111
14-23s.whole.wo.indels	872854	880257
14-23s.whole.wo.indels	882482	883100
14-23s.whole.wo.indels	887336	888456
14-23s.whole.wo.indels	895120	899623
14-23s.whole.wo.indels	903766	909199
14-23s.whole.wo.indels	921215	923836
14-23s.whole.wo.indels	930150	930581
14-23s.whole.wo.indels	933378	935327
14-23s.whole.wo.indels	961533	961934
14-23s.whole.wo.indels	966055	966870
14-23s.whole.wo.indels	970207	973596
14-23s.whole.wo.indels	975126	975802
14-23s.whole.wo.indels	1021153	1022923
14-23s.whole.wo.indels	1033406	1035398
14-23s.whole.wo.indels	1055551	1058493
14-23s.whole.wo.indels	1061154	1061535
14-23s.whole.wo.indels	1076211	1076520
14-23s.whole.wo.indels	1092679	1093211
14-23s.whole.wo.indels	1101789	1103062
14-23s.whole.wo.indels	1109452	1109705
14-23s.whole.wo.indels	1118296	1119790
14-23s.whole.wo.indels	1134371	1140253
14-23s.whole.wo.indels	1161796	1164685
14-23s.whole.wo.indels	1168238	1168722
14-23s.whole.wo.indels	1170045	1172670
14-23s.whole.wo.indels	1177077	1184419
14-23s.whole.wo.indels	1191987	1197384
14-23s.whole.wo.indels	1207118	1208145
14-23s.whole.wo.indels	1220180	1221881
14-23s.whole.wo.indels	1225684	1226460
14-23s.whole.wo.indels	1228893	1230774
14-23s.whole.wo.indels	1235129	1242887
14-23s.whole.wo.indels	1247161	1248824
14-23s.whole.wo.indels	1256168	1259694
14-23s.whole.wo.indels	1263586	1265178
14-23s.whole.wo.indels	1274066	1274466
14-23s.whole.wo.indels	1290754	1294517
14-23s.whole.wo.indels	1302645	1302768
14-23s.whole.wo.indels	1317690	1318272
14-23s.whole.wo.indels	1321535	1323580
14-23s.whole.wo.indels	1324775	1325453
14-23s.whole.wo.indels	1334424	1334470
14-23s.whole.wo.indels	1335950	1337287
14-23s.whole.wo.indels	1347263	1349954
14-23s.whole.wo.indels	1363415	1364915
14-23s.whole.wo.indels	1368631	1369476
14-23s.whole.wo.indels	1408705	1413140
14-23s.whole.wo.indels	1420869	1421207
14-23s.whole.wo.indels	1424866	1425489
14-23s.whole.wo.indels	1431504	1431914
14-23s.whole.wo.indels	1433616	1433950
14-23s.whole.wo.indels	1443509	1443635
14-23s.whole.wo.indels	1490288	1490763
14-23s.whole.wo.indels	1496769	1501725
14-23s.whole.wo.indels	1549215	1550958
14-23s.whole.wo.indels	1554739	1554895
14-23s.whole.wo.indels	1557792	1558110
14-23s.whole.wo.indels	1560298	1563843
14-23s.whole.wo.indels	1574150	1575421
14-23s.whole.wo.indels	1579095	1579667
14-23s.whole.wo.indels	1604322	1604696
14-23s.whole.wo.indels	1606099	1606703
14-23s.whole.wo.indels	1613112	1619491
14-23s.whole.wo.indels	1639457	1639510
14-23s.whole.wo.indels	1648804	1651425
14-23s.whole.wo.indels	1653460	1656600
14-23s.whole.wo.indels	1684350	1685195
14-23s.whole.wo.indels	1691024	1691351
14-23s.whole.wo.indels	1715878	1719046
14-23s.whole.wo.indels	1720859	1721697
14-23s.whole.wo.indels	1785659	1786463
14-23s.whole.wo.indels	1814072	1814331
14-23s.whole.wo.indels	1872531	1874198
14-23s.whole.wo.indels	1934116	1943883
14-23s.whole.wo.indels	1946648	1954704
14-23s.whole.wo.indels	2113730	2115679
14-23s.whole.wo.indels	2150511	2150986
14-23s.whole.wo.indels	2175684	2181073
14-23s.whole.wo.indels	2197794	2199441
14-23s.whole.wo.indels	2203291	2208594
14-23s.whole.wo.indels	2217275	2220166
14-23s.whole.wo.indels	2241665	2245834
14-23s.whole.wo.indels	2248769	2250835
14-23s.whole.wo.indels	2253654	2255578
14-23s.whole.wo.indels	2265169	2265415
14-23s.whole.wo.indels	2311230	2313676
14-23s.whole.wo.indels	2317437	2320394
14-23s.whole.wo.indels	2363564	2365764
14-23s.whole.wo.indels	2419377	2420218
14-23s.whole.wo.indels	2422241	2423275
14-23s.whole.wo.indels	2445068	2448131
14-23s.whole.wo.indels	2455350	2457127
14-23s.whole.wo.indels	2462566	2463680
14-23s.whole.wo.indels	2486829	2487813
14-23s.whole.wo.indels	2516892	2517383
14-23s.whole.wo.indels	2541455	2543540
14-23s.whole.wo.indels	2547674	2549826
14-23s.whole.wo.indels	2550946	2552311
14-23s.whole.wo.indels	2553693	2557005
14-23s.whole.wo.indels	2558514	2561427
14-23s.whole.wo.indels	2565002	2567249
14-23s.whole.wo.indels	2569518	2571122
14-23s.whole.wo.indels	2574933	2576959
14-23s.whole.wo.indels	2637178	2640331
14-23s.whole.wo.indels	2644816	2645449
14-23s.whole.wo.indels	2647387	2647521
14-23s.whole.wo.indels	2652150	2652963
14-23s.whole.wo.indels	2653869	2654038
14-23s.whole.wo.indels	2667008	2667513
14-23s.whole.wo.indels	2669611	2670006
14-23s.whole.wo.indels	2671606	2672280
14-23s.whole.wo.indels	2677952	2680554
14-23s.whole.wo.indels	2682723	2683962
14-23s.whole.wo.indels	2687814	2691734
14-23s.whole.wo.indels	2964294	2965529
14-23s.whole.wo.indels	3582086	3582585
