Node	Beg	End
15-20s.whole.wo.indels.fasta.chr-7	1887121	1888228
15-20s.whole.wo.indels.fasta.chr-7	1893052	1893205
15-20s.whole.wo.indels.fasta.chr-7	1912899	1913148
15-20s.whole.wo.indels.fasta.chr-7	1926960	1933222
15-20s.whole.wo.indels.fasta.chr-7	1989794	1996534
15-20s.whole.wo.indels.fasta.chr-7	2010244	2013652
15-20s.whole.wo.indels.fasta.chr-7	2016540	2018098
15-20s.whole.wo.indels.fasta.chr-7	2020514	2021976
15-20s.whole.wo.indels.fasta.chr-7	2040962	2041769
15-20s.whole.wo.indels.fasta.chr-7	2048416	2053260
15-20s.whole.wo.indels.fasta.chr-7	2138595	2140573
15-20s.whole.wo.indels.fasta.chr-7	2142119	2147212
15-20s.whole.wo.indels.fasta.chr-7	2158917	2165459
15-20s.whole.wo.indels.fasta.chr-7	2167338	2171232
15-20s.whole.wo.indels.fasta.chr-7	2174221	2174554
15-20s.whole.wo.indels.fasta.chr-7	2188741	2189276
15-20s.whole.wo.indels.fasta.chr-7	2223104	2225618
15-20s.whole.wo.indels.fasta.chr-7	2231563	2232060
15-20s.whole.wo.indels.fasta.chr-7	2235386	2236628
15-20s.whole.wo.indels.fasta.chr-7	2241140	2243022
15-20s.whole.wo.indels.fasta.chr-7	2246675	2247704
15-20s.whole.wo.indels.fasta.chr-7	2252433	2254493
15-20s.whole.wo.indels.fasta.chr-7	2319190	2319437
15-20s.whole.wo.indels.fasta.chr-7	2412479	2414125
15-20s.whole.wo.indels.fasta.chr-7	2442025	2449134
15-235s.whole.wo.indels.fasta.chr-7	20675	25914
15-235s.whole.wo.indels.fasta.chr-7	27365	30255
15-235s.whole.wo.indels.fasta.chr-7	32554	39371
15-235s.whole.wo.indels.fasta.chr-7	112542	117926
15-235s.whole.wo.indels.fasta.chr-7	130118	131610
15-235s.whole.wo.indels.fasta.chr-7	138818	139314
15-235s.whole.wo.indels.fasta.chr-7	214493	214654
15-235s.whole.wo.indels.fasta.chr-7	226120	230043
15-235s.whole.wo.indels.fasta.chr-7	237783	238328
15-235s.whole.wo.indels.fasta.chr-7	826899	827424
15-235s.whole.wo.indels.fasta.chr-7	847373	854551
15-235s.whole.wo.indels.fasta.chr-7	863170	863284
15-235s.whole.wo.indels.fasta.chr-7	877646	877914
15-235s.whole.wo.indels.fasta.chr-7	1962363	1962903
15-235s.whole.wo.indels.fasta.chr-7	2230035	2233886
15-235s.whole.wo.indels.fasta.chr-7	2237761	2238131
15-235s.whole.wo.indels.fasta.chr-7	2258156	2260054
15-235s.whole.wo.indels.fasta.chr-7	2263609	2263870
15-235s.whole.wo.indels.fasta.chr-7	2283247	2286250
15-235s.whole.wo.indels.fasta.chr-7	2288443	2288744
15-235s.whole.wo.indels.fasta.chr-7	2371624	2374173
15-235s.whole.wo.indels.fasta.chr-7	2403964	2404336
15-235s.whole.wo.indels.fasta.chr-7	2406608	2406714
15-235s.whole.wo.indels.fasta.chr-7	2412466	2418266
15-235s.whole.wo.indels.fasta.chr-7	2434305	2434509
15-235s.whole.wo.indels.fasta.chr-7	2442064	2448886
15-43s.whole.wo.indels.fasta.chr-7	113066	115180
15-43s.whole.wo.indels.fasta.chr-7	847879	851723
15-43s.whole.wo.indels.fasta.chr-7	1126177	1126326
15-43s.whole.wo.indels.fasta.chr-7	2415313	2416897
15-43s.whole.wo.indels.fasta.chr-7	2436353	2436591
15-43s.whole.wo.indels.fasta.chr-7	2442630	2449269
15-43s.whole.wo.indels.fasta.chr-7	2450873	2451100
151-3.whole.wo.indels.fasta.chr-7	113431	113668
151-3.whole.wo.indels.fasta.chr-7	847714	847843
151-3.whole.wo.indels.fasta.chr-7	2392304	2392370
151-3.whole.wo.indels.fasta.chr-7	2418395	2418416
152-1.whole.wo.indels.fasta.chr-7	113461	113723
152-1.whole.wo.indels.fasta.chr-7	848073	850187
152-1.whole.wo.indels.fasta.chr-7	851509	854349
152-1.whole.wo.indels.fasta.chr-7	2390213	2390234
152-1.whole.wo.indels.fasta.chr-7	2412284	2412466
152-1.whole.wo.indels.fasta.chr-7	2442086	2447521
152-1.whole.wo.indels.fasta.chr-7	2544987	2545044
152-3.whole.wo.indels.fasta.chr-7	114356	114425
152-3.whole.wo.indels.fasta.chr-7	847373	854245
152-3.whole.wo.indels.fasta.chr-7	2392369	2392431
152-3.whole.wo.indels.fasta.chr-7	2413590	2415247
152-3.whole.wo.indels.fasta.chr-7	2417673	2418266
152-3.whole.wo.indels.fasta.chr-7	2442154	2447627
152-4.whole.wo.indels.fasta.chr-7	113425	115006
152-4.whole.wo.indels.fasta.chr-7	847618	851656
152-4.whole.wo.indels.fasta.chr-7	2415976	2418285
152-4.whole.wo.indels.fasta.chr-7	2442187	2448217
212-2.whole.wo.indels.fasta.chr-7	113400	115152
212-2.whole.wo.indels.fasta.chr-7	847734	849782
212-2.whole.wo.indels.fasta.chr-7	852136	854419
212-2.whole.wo.indels.fasta.chr-7	873712	873888
212-2.whole.wo.indels.fasta.chr-7	2392324	2392431
212-2.whole.wo.indels.fasta.chr-7	2396821	2397080
212-2.whole.wo.indels.fasta.chr-7	2414384	2415313
212-2.whole.wo.indels.fasta.chr-7	2417698	2418524
212-2.whole.wo.indels.fasta.chr-7	2443342	2445499
213-1.whole.wo.indels.fasta.chr-7	113464	113927
213-1.whole.wo.indels.fasta.chr-7	848310	849933
213-1.whole.wo.indels.fasta.chr-7	852860	854349
213-1.whole.wo.indels.fasta.chr-7	2406034	2406076
213-1.whole.wo.indels.fasta.chr-7	2409530	2409571
213-1.whole.wo.indels.fasta.chr-7	2414109	2415207
213-1.whole.wo.indels.fasta.chr-7	2418280	2418334
213-1.whole.wo.indels.fasta.chr-7	2442021	2442800
213-1.whole.wo.indels.fasta.chr-7	2544987	2545169
38-1.whole.wo.indels.fasta.chr-7	113353	114830
38-1.whole.wo.indels.fasta.chr-7	847463	847526
38-1.whole.wo.indels.fasta.chr-7	853016	853333
38-1.whole.wo.indels.fasta.chr-7	2398809	2398820
38-1.whole.wo.indels.fasta.chr-7	2412659	2413691
38-1.whole.wo.indels.fasta.chr-7	2416078	2418395
38-1.whole.wo.indels.fasta.chr-7	2442086	2448284
45-1.whole.wo.indels.fasta.chr-7	114821	114975
45-1.whole.wo.indels.fasta.chr-7	847939	850341
45-1.whole.wo.indels.fasta.chr-7	852428	853333
45-1.whole.wo.indels.fasta.chr-7	1262649	1262654
45-1.whole.wo.indels.fasta.chr-7	2390213	2390234
45-1.whole.wo.indels.fasta.chr-7	2413315	2413472
45-1.whole.wo.indels.fasta.chr-7	2415186	2417698
45-1.whole.wo.indels.fasta.chr-7	2442565	2449146
45-12.whole.wo.indels.fasta.chr-7	113461	113668
45-12.whole.wo.indels.fasta.chr-7	849618	850662
45-12.whole.wo.indels.fasta.chr-7	853073	854245
45-12.whole.wo.indels.fasta.chr-7	875063	875120
45-12.whole.wo.indels.fasta.chr-7	1262649	1262654
45-12.whole.wo.indels.fasta.chr-7	2414384	2416437
45-12.whole.wo.indels.fasta.chr-7	2417917	2418416
45-12.whole.wo.indels.fasta.chr-7	2443016	2448896
45-13.whole.wo.indels.fasta.chr-7	113353	113464
45-13.whole.wo.indels.fasta.chr-7	114856	115181
45-13.whole.wo.indels.fasta.chr-7	849754	849782
45-13.whole.wo.indels.fasta.chr-7	851794	852620
45-13.whole.wo.indels.fasta.chr-7	876740	877057
45-13.whole.wo.indels.fasta.chr-7	893984	894286
45-13.whole.wo.indels.fasta.chr-7	2415061	2418416
45-13.whole.wo.indels.fasta.chr-7	2426237	2426248
45-13.whole.wo.indels.fasta.chr-7	2442178	2449186
45-4.whole.wo.indels.fasta.chr-7	847873	848856
45-4.whole.wo.indels.fasta.chr-7	851980	851994
45-4.whole.wo.indels.fasta.chr-7	2416753	2417069
45-4.whole.wo.indels.fasta.chr-7	2443016	2444725
45-4.whole.wo.indels.fasta.chr-7	2446198	2448828
47-10.whole.wo.indels.fasta.chr-7	113723	114830
47-10.whole.wo.indels.fasta.chr-7	847734	848856
47-10.whole.wo.indels.fasta.chr-7	875071	875120
47-10.whole.wo.indels.fasta.chr-7	2417917	2418524
47-10.whole.wo.indels.fasta.chr-7	2442565	2448907
54-1.whole.wo.indels.fasta.chr-7	535	672
54-1.whole.wo.indels.fasta.chr-7	19924	25721
54-1.whole.wo.indels.fasta.chr-7	28928	30147
54-1.whole.wo.indels.fasta.chr-7	35634	40079
54-1.whole.wo.indels.fasta.chr-7	108246	110779
54-1.whole.wo.indels.fasta.chr-7	112542	117926
54-1.whole.wo.indels.fasta.chr-7	130118	131610
54-1.whole.wo.indels.fasta.chr-7	138818	139314
54-1.whole.wo.indels.fasta.chr-7	225852	230043
54-1.whole.wo.indels.fasta.chr-7	237783	239065
54-1.whole.wo.indels.fasta.chr-7	390009	390196
54-1.whole.wo.indels.fasta.chr-7	611633	614145
54-1.whole.wo.indels.fasta.chr-7	847463	854245
54-1.whole.wo.indels.fasta.chr-7	873251	878086
54-1.whole.wo.indels.fasta.chr-7	903777	903965
54-1.whole.wo.indels.fasta.chr-7	1032195	1032949
54-1.whole.wo.indels.fasta.chr-7	1035115	1039194
54-1.whole.wo.indels.fasta.chr-7	1250526	1252043
54-1.whole.wo.indels.fasta.chr-7	1258447	1264574
54-1.whole.wo.indels.fasta.chr-7	1266832	1272535
54-1.whole.wo.indels.fasta.chr-7	1355647	1356774
54-1.whole.wo.indels.fasta.chr-7	1380087	1382429
54-1.whole.wo.indels.fasta.chr-7	1384354	1393143
54-1.whole.wo.indels.fasta.chr-7	2167993	2169069
54-1.whole.wo.indels.fasta.chr-7	2174221	2174554
54-1.whole.wo.indels.fasta.chr-7	2175930	2176197
54-1.whole.wo.indels.fasta.chr-7	2231563	2231656
54-1.whole.wo.indels.fasta.chr-7	2412005	2414207
54-1.whole.wo.indels.fasta.chr-7	2442121	2448832
54-10.whole.wo.indels.fasta.chr-7	1	974
54-10.whole.wo.indels.fasta.chr-7	20675	26004
54-10.whole.wo.indels.fasta.chr-7	27365	29257
54-10.whole.wo.indels.fasta.chr-7	32882	33378
54-10.whole.wo.indels.fasta.chr-7	34692	39371
54-10.whole.wo.indels.fasta.chr-7	76005	76381
54-10.whole.wo.indels.fasta.chr-7	88540	91772
54-10.whole.wo.indels.fasta.chr-7	108192	110688
54-10.whole.wo.indels.fasta.chr-7	112010	118151
54-10.whole.wo.indels.fasta.chr-7	139444	143962
54-10.whole.wo.indels.fasta.chr-7	698879	701130
54-10.whole.wo.indels.fasta.chr-7	711334	712540
54-10.whole.wo.indels.fasta.chr-7	847029	872912
54-10.whole.wo.indels.fasta.chr-7	886968	904073
54-10.whole.wo.indels.fasta.chr-7	905524	907766
54-10.whole.wo.indels.fasta.chr-7	909318	909577
54-10.whole.wo.indels.fasta.chr-7	947088	948658
54-10.whole.wo.indels.fasta.chr-7	2169091	2172814
54-10.whole.wo.indels.fasta.chr-7	2175322	2175497
54-10.whole.wo.indels.fasta.chr-7	2188741	2189276
54-10.whole.wo.indels.fasta.chr-7	2412317	2414125
54-10.whole.wo.indels.fasta.chr-7	2426203	2426242
54-10.whole.wo.indels.fasta.chr-7	2442121	2449229
736-1.whole.wo.indels.fasta.chr-7	28941	30266
736-1.whole.wo.indels.fasta.chr-7	33350	35556
736-1.whole.wo.indels.fasta.chr-7	38051	38805
736-1.whole.wo.indels.fasta.chr-7	112777	113927
736-1.whole.wo.indels.fasta.chr-7	138818	139314
736-1.whole.wo.indels.fasta.chr-7	479406	479531
736-1.whole.wo.indels.fasta.chr-7	613462	613549
736-1.whole.wo.indels.fasta.chr-7	847363	854661
736-1.whole.wo.indels.fasta.chr-7	858293	858631
736-1.whole.wo.indels.fasta.chr-7	863059	864029
736-1.whole.wo.indels.fasta.chr-7	873712	873888
736-1.whole.wo.indels.fasta.chr-7	876085	876260
736-1.whole.wo.indels.fasta.chr-7	894265	894937
736-1.whole.wo.indels.fasta.chr-7	1404445	1405977
736-1.whole.wo.indels.fasta.chr-7	1408650	1410255
736-1.whole.wo.indels.fasta.chr-7	1416665	1417595
736-1.whole.wo.indels.fasta.chr-7	1420206	1422392
736-1.whole.wo.indels.fasta.chr-7	1425817	1426329
736-1.whole.wo.indels.fasta.chr-7	1433604	1433768
736-1.whole.wo.indels.fasta.chr-7	1693820	1696043
736-1.whole.wo.indels.fasta.chr-7	1857887	1857928
736-1.whole.wo.indels.fasta.chr-7	1868026	1870578
736-1.whole.wo.indels.fasta.chr-7	1887121	1888228
736-1.whole.wo.indels.fasta.chr-7	2013400	2013652
736-1.whole.wo.indels.fasta.chr-7	2040962	2041769
736-1.whole.wo.indels.fasta.chr-7	2054243	2057638
