# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:18109,num_snp_partitions:4,num_samps:1000
left_snp right_snp mean p0.025 p0.500 p0.975
2849 3090 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
3090 3697 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
3697 5004 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
5004 5156 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
5156 5173 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
5173 5903 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
5903 7102 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
7102 7204 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
7204 8283 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
8283 8738 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
8738 11917 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
11917 12827 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
12827 12888 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
12888 14330 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
14330 14828 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
14828 17185 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
17185 17318 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
17318 23158 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
23158 23620 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
23620 24873 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
24873 25922 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
25922 26943 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
26943 31558 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
31558 34589 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
34589 36842 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
36842 41129 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
41129 41809 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
41809 42108 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
42108 42205 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
42205 42253 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
42253 42351 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
42351 42364 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
42364 42763 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
42763 42938 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
42938 42940 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
42940 43335 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
43335 43630 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
43630 43632 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
43632 43711 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
43711 44404 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
44404 44458 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
44458 44554 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
44554 44635 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
44635 44816 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
44816 44858 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
44858 45193 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
45193 45633 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
45633 45913 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
45913 46274 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
46274 46639 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
46639 46652 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
46652 46777 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
46777 47108 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
47108 47167 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
47167 47200 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
47200 47266 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
47266 47377 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
47377 47438 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
47438 47931 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
47931 48061 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48061 48143 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48143 48147 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48147 48152 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48152 48225 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48225 48252 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48252 48264 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48264 48285 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48285 48286 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48286 48441 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48441 48455 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48455 48473 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48473 48501 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48501 48531 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48531 48566 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48566 48576 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48576 48581 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48581 48608 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48608 48654 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48654 48700 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48700 48703 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48703 48708 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48708 48715 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48715 48738 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48738 48858 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48858 48920 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48920 48972 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48972 48981 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48981 48984 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48984 48987 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
48987 49116 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49116 49150 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49150 49431 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49431 49449 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49449 49452 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49452 49480 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49480 49495 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49495 49532 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49532 49539 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49539 49541 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49541 49576 6.5348e-05 5.8120e-05 6.5046e-05 7.1787e-05
49576 49804 1.2748e-03 1.1540e-03 1.2682e-03 1.4027e-03
49804 49808 1.2748e-03 1.1540e-03 1.2682e-03 1.4027e-03
49808 49997 1.2748e-03 1.1540e-03 1.2682e-03 1.4027e-03
49997 50044 1.2748e-03 1.1540e-03 1.2682e-03 1.4027e-03
50044 50072 9.6720e-04 3.2282e-05 1.2433e-03 1.3586e-03
50072 50084 6.7108e-04 2.4355e-05 1.1624e-03 1.3562e-03
50084 50089 5.3908e-04 2.3020e-05 4.4213e-05 1.3399e-03
50089 50091 4.1528e-04 2.1585e-05 4.2919e-05 1.3326e-03
50091 50097 2.9605e-04 2.0911e-05 4.1104e-05 1.3108e-03
50097 50100 2.5805e-04 2.0778e-05 4.0478e-05 1.3052e-03
50100 50114 1.5216e-04 1.9897e-05 3.8080e-05 1.2830e-03
50114 50243 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
50243 50245 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
50245 50255 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
50255 50260 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
50260 50433 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
50433 50508 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
50508 50650 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
50650 51022 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51022 51043 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51043 51139 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51139 51620 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51620 51692 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51692 51704 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51704 51752 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51752 51773 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51773 51779 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51779 51812 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51812 51911 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51911 51941 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51941 51988 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
51988 52130 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
52130 52159 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
52159 52185 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
52185 52325 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
52325 52347 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
52347 52668 3.4479e-05 1.7087e-05 3.5905e-05 4.6824e-05
52668 52889 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
52889 52910 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
52910 52930 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
52930 52949 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
52949 53039 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53039 53065 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53065 53066 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53066 53089 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53089 53182 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53182 53183 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53183 53233 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53233 53234 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53234 53243 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53243 53249 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53249 53261 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53261 53266 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53266 53310 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53310 53311 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53311 53339 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53339 53359 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53359 53437 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53437 53517 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53517 53518 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53518 53534 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53534 53535 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53535 53542 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53542 53543 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53543 53555 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53555 53625 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53625 53688 1.6126e-03 1.5040e-03 1.6179e-03 1.7752e-03
53688 53695 1.1754e-03 1.1624e-06 1.5222e-03 1.7752e-03
53695 53703 1.0299e-03 1.1624e-06 1.5168e-03 1.7752e-03
53703 53719 6.1434e-04 1.1624e-06 3.1672e-05 1.7752e-03
53719 53725 5.2376e-04 5.3718e-07 3.0400e-05 1.7712e-03
53725 53786 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53786 53816 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53816 53841 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53841 53856 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53856 53864 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53864 53866 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53866 53885 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53885 53891 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53891 53984 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53984 53997 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
53997 54047 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54047 54071 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54071 54149 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54149 54158 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54158 54185 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54185 54348 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54348 54350 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54350 54362 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54362 54471 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54471 54472 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54472 54503 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54503 54509 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54509 54536 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54536 54551 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54551 54591 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54591 54605 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54605 54611 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54611 54624 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54624 54635 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54635 54645 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54645 54656 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54656 54677 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54677 54689 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54689 54701 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54701 54706 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54706 54710 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54710 54716 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54716 54719 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54719 54722 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54722 54752 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54752 54758 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54758 54764 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54764 54776 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54776 54815 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54815 54866 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54866 54886 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54886 54965 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54965 54968 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
54968 55010 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
55010 55049 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
55049 55053 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
55053 55164 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
55164 55382 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
55382 55429 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
55429 55796 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
55796 56214 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
56214 56305 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
56305 56391 2.5281e-05 5.3718e-07 3.0160e-05 4.2349e-05
56391 56414 3.9994e-05 5.3718e-07 3.0869e-05 4.3901e-05
56414 56415 3.9994e-05 5.3718e-07 3.0869e-05 4.3901e-05
56415 56570 3.9994e-05 5.3718e-07 3.0869e-05 4.3901e-05
56570 56760 1.3426e-03 1.0255e-03 1.2411e-03 2.8121e-03
56760 56793 1.3426e-03 1.0255e-03 1.2411e-03 2.8121e-03
56793 56795 1.3426e-03 1.0255e-03 1.2411e-03 2.8121e-03
56795 56989 1.3426e-03 1.0255e-03 1.2411e-03 2.8121e-03
56989 57311 1.3426e-03 1.0255e-03 1.2411e-03 2.8121e-03
57311 57402 1.3426e-03 1.0255e-03 1.2411e-03 2.8121e-03
57402 57408 1.3426e-03 1.0255e-03 1.2411e-03 2.8121e-03
57408 57416 1.3426e-03 1.0255e-03 1.2411e-03 2.8121e-03
57416 57437 1.3426e-03 1.0255e-03 1.2411e-03 2.8121e-03
57437 57447 1.3556e-03 1.0255e-03 1.2411e-03 2.8121e-03
57447 57453 1.3556e-03 1.0255e-03 1.2411e-03 2.8121e-03
57453 57532 2.3551e-03 1.0255e-03 1.2511e-03 1.2768e-02
57532 57561 2.5926e-03 1.0255e-03 1.2511e-03 1.2838e-02
57561 57651 2.4666e-02 2.7534e-03 2.7234e-02 3.2104e-02
57651 57654 4.8894e-03 4.3348e-07 6.0623e-06 2.8934e-02
57654 57669 4.4278e-04 2.4558e-07 3.7915e-06 9.2566e-03
57669 57714 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
57714 57720 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
57720 57729 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
57729 57762 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
57762 57770 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
57770 57771 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
57771 57849 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
57849 57867 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
57867 58058 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
58058 58460 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
58460 58716 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
58716 58722 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
58722 58838 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
58838 59023 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59023 59041 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59041 59283 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59283 59383 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59383 59569 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59569 59742 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59742 59805 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59805 59847 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59847 59856 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59856 59859 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59859 59971 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59971 59973 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
59973 60072 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
60072 60174 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
60174 60399 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
60399 60531 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
60531 60558 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
60558 60689 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
60689 60831 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
60831 61062 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61062 61341 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61341 61342 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61342 61404 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61404 61410 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61410 61434 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61434 61451 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61451 61458 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61458 61464 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61464 61490 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61490 61498 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61498 61505 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61505 61512 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61512 61532 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61532 61547 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61547 61550 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61550 61564 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61564 61578 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61578 61591 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61591 61595 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61595 61600 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61600 61613 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61613 61615 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61615 61618 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61618 61623 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61623 61629 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61629 61633 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61633 61638 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61638 61649 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61649 61665 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61665 61666 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61666 61694 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61694 61698 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61698 61700 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61700 61717 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61717 61733 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61733 61755 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61755 61792 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61792 61799 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61799 61801 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61801 61813 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61813 61814 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
61814 61821 5.2197e-06 2.4558e-07 3.5548e-06 1.9604e-05
