# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:25328,num_snp_partitions:6,num_samps:1000
left_snp right_snp mean p0.025 p0.500 p0.975
2377 2432 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2432 2449 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2449 2555 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2555 2605 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2605 2638 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2638 2666 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2666 2689 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2689 2695 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2695 2716 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2716 2738 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2738 2810 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2810 2839 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2839 2863 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2863 2919 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2919 2931 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2931 2932 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2932 2956 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2956 2958 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
2958 3094 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3094 3113 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3113 3203 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3203 3219 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3219 3243 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3243 3267 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3267 3275 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3275 3498 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3498 3511 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3511 3562 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3562 3658 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3658 3699 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3699 3706 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3706 3722 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3722 3770 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3770 3792 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3792 3919 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3919 3944 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3944 3982 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
3982 4200 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
4200 4271 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
4271 4340 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
4340 4600 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
4600 4670 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
4670 5227 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
5227 5610 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
5610 6563 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
6563 7055 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
7055 7661 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
7661 7814 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
7814 7949 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
7949 8174 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
8174 8381 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
8381 8383 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
8383 8608 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
8608 8752 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
8752 8982 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
8982 9321 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
9321 9938 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
9938 10166 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
10166 10407 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
10407 10844 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
10844 10890 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
10890 11153 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
11153 11193 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
11193 11297 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
11297 11420 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
11420 11519 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
11519 11811 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
11811 12113 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
12113 12333 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
12333 12340 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
12340 12510 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
12510 12576 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
12576 12886 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
12886 13891 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
13891 14927 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
14927 16625 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
16625 16725 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
16725 17212 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
17212 17891 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
17891 18676 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
18676 18789 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
18789 19118 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
19118 19558 4.6915e-06 1.8075e-07 4.6107e-06 1.0680e-05
19558 19923 6.2440e-06 1.8075e-07 4.6107e-06 1.0723e-05
19923 19977 1.3035e-04 4.2754e-07 6.0500e-06 6.0708e-04
19977 20027 2.9039e-04 7.4828e-07 4.6522e-04 6.4157e-04
20027 20194 4.7407e-04 3.7362e-06 5.3825e-04 6.6202e-04
20194 20202 4.8660e-04 4.1106e-06 5.4067e-04 6.6676e-04
20202 20256 5.0729e-04 4.6094e-06 5.4435e-04 6.7261e-04
20256 20257 5.2147e-04 6.3659e-06 5.4746e-04 6.7961e-04
20257 20300 5.3557e-04 1.0727e-05 5.4959e-04 6.8540e-04
20300 20309 5.3828e-04 3.5813e-04 5.4972e-04 6.8540e-04
20309 20320 5.4634e-04 4.4753e-04 5.5093e-04 6.8700e-04
20320 20360 5.4975e-04 4.5171e-04 5.5123e-04 6.8752e-04
20360 20430 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20430 20431 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20431 20493 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20493 20544 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20544 20623 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20623 20674 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20674 20724 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20724 20784 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20784 20791 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20791 20792 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20792 20804 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20804 20805 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20805 20813 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20813 20835 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20835 20847 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20847 20861 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20861 20935 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20935 20950 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20950 20969 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
20969 21134 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21134 21179 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21179 21239 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21239 21347 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21347 21351 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21351 21357 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21357 21388 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21388 21389 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21389 21401 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21401 21420 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21420 21517 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21517 21545 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21545 21555 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21555 21557 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21557 21642 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21642 21654 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21654 21682 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21682 21688 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21688 21708 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21708 21710 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21710 21739 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21739 21763 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21763 21776 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21776 21780 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21780 21804 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21804 21839 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21839 21868 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21868 21875 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21875 21888 5.5317e-04 4.5493e-04 5.5163e-04 6.8752e-04
21888 21894 8.7980e-04 4.5493e-04 5.5278e-04 7.1119e-04
21894 21936 1.2474e-03 4.5598e-04 5.5449e-04 1.8772e-02
21936 21947 2.3591e-02 1.9096e-02 2.3816e-02 2.7437e-02
21947 21975 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
21975 21978 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
21978 21985 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
21985 21988 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
21988 21993 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
21993 21997 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
21997 22003 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22003 22006 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22006 22031 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22031 22032 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22032 22101 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22101 22102 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22102 22135 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22135 22136 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22136 22190 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22190 22204 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22204 22207 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22207 22241 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22241 22257 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22257 22283 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22283 22284 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22284 22303 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22303 22328 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22328 22332 2.3738e-02 1.9590e-02 2.3857e-02 2.7468e-02
22332 22351 2.3568e-02 1.9076e-02 2.3811e-02 2.7468e-02
22351 22363 2.2343e-02 1.2638e-03 2.3352e-02 2.7199e-02
22363 22367 2.0375e-02 1.2120e-03 2.2684e-02 2.7156e-02
22367 22407 1.3919e-02 1.2034e-03 2.1232e-02 2.5390e-02
22407 22412 4.8979e-03 1.1946e-03 1.2508e-03 2.4344e-02
22412 22432 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22432 22442 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22442 22454 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22454 22488 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22488 22518 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22518 22521 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22521 22525 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22525 22539 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22539 22542 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22542 22578 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22578 22595 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22595 22610 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22610 22614 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22614 22615 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22615 22620 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22620 22629 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22629 22674 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22674 22687 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22687 22690 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22690 22698 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22698 22746 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22746 22767 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22767 22827 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22827 22858 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22858 22905 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22905 22954 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22954 22972 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22972 22990 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22990 22999 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
22999 23005 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23005 23020 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23020 23040 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23040 23053 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23053 23063 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23063 23088 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23088 23092 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23092 23093 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23093 23217 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23217 23265 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23265 23286 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23286 23335 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23335 23366 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23366 23377 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23377 23378 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23378 23410 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23410 23435 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23435 23448 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23448 23473 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23473 23491 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23491 23493 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23493 23604 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23604 23619 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23619 23703 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23703 23709 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23709 23716 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23716 23728 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23728 23741 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23741 23762 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23762 23768 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23768 23813 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23813 23844 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23844 23845 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23845 23857 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23857 23938 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23938 23946 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23946 23992 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
23992 24036 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24036 24089 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24089 24122 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24122 24131 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24131 24138 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24138 24145 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24145 24154 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24154 24180 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24180 24181 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24181 24207 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24207 24255 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24255 24311 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24311 24316 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24316 24369 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24369 24378 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24378 24379 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24379 24393 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24393 24399 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24399 24405 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24405 24423 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24423 24439 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24439 24447 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24447 24468 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24468 24484 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24484 24497 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24497 24504 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24504 24513 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24513 24543 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24543 24544 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24544 24666 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24666 24691 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24691 24720 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24720 24801 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24801 24831 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24831 24862 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24862 24903 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24903 24949 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24949 24972 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24972 24973 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24973 24983 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
24983 25072 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25072 25102 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25102 25106 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25106 25185 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25185 25244 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25244 25251 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25251 25257 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25257 25260 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25260 25330 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25330 25417 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25417 25420 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25420 25434 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25434 25437 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25437 25469 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25469 25471 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25471 25523 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25523 25556 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25556 25559 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25559 25625 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25625 25646 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25646 25666 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25666 25672 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25672 25713 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25713 25720 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25720 25731 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25731 25761 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25761 25913 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25913 25918 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25918 25926 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
25926 26003 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
26003 26098 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
26098 27187 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27187 27249 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27249 27250 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27250 27306 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27306 27325 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27325 27364 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27364 27427 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27427 27456 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27456 27480 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27480 27567 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27567 27575 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27575 27576 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27576 27587 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27587 27606 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27606 27608 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27608 27669 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27669 27676 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27676 27677 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
27677 27705 1.2637e-03 1.1928e-03 1.2325e-03 1.4500e-03
