Node	Beg	End
14-23s.whole.wo.indels.fasta.chr-9	133229	134613
14-23s.whole.wo.indels.fasta.chr-9	136627	137160
14-23s.whole.wo.indels.fasta.chr-9	172441	174151
14-23s.whole.wo.indels.fasta.chr-9	185034	186149
14-23s.whole.wo.indels.fasta.chr-9	187769	189022
14-23s.whole.wo.indels.fasta.chr-9	202682	205894
14-23s.whole.wo.indels.fasta.chr-9	298922	308966
14-23s.whole.wo.indels.fasta.chr-9	337990	342210
14-23s.whole.wo.indels.fasta.chr-9	344727	346152
14-23s.whole.wo.indels.fasta.chr-9	349505	367869
14-23s.whole.wo.indels.fasta.chr-9	370306	371567
14-23s.whole.wo.indels.fasta.chr-9	373077	373339
14-23s.whole.wo.indels.fasta.chr-9	376678	381756
14-23s.whole.wo.indels.fasta.chr-9	384719	386493
14-23s.whole.wo.indels.fasta.chr-9	387801	390360
14-23s.whole.wo.indels.fasta.chr-9	415347	419053
14-23s.whole.wo.indels.fasta.chr-9	420147	420960
14-23s.whole.wo.indels.fasta.chr-9	431960	432203
14-23s.whole.wo.indels.fasta.chr-9	438322	439061
14-23s.whole.wo.indels.fasta.chr-9	448260	451835
14-23s.whole.wo.indels.fasta.chr-9	460058	460603
14-23s.whole.wo.indels.fasta.chr-9	465373	467411
14-23s.whole.wo.indels.fasta.chr-9	476598	480317
14-23s.whole.wo.indels.fasta.chr-9	481966	484139
14-23s.whole.wo.indels.fasta.chr-9	485835	487549
14-23s.whole.wo.indels.fasta.chr-9	489768	498631
14-23s.whole.wo.indels.fasta.chr-9	504060	506983
14-23s.whole.wo.indels.fasta.chr-9	509159	509976
14-23s.whole.wo.indels.fasta.chr-9	516607	520802
14-23s.whole.wo.indels.fasta.chr-9	529846	536216
14-23s.whole.wo.indels.fasta.chr-9	537427	538135
14-23s.whole.wo.indels.fasta.chr-9	540218	540605
14-23s.whole.wo.indels.fasta.chr-9	547759	547889
14-23s.whole.wo.indels.fasta.chr-9	548982	552591
14-23s.whole.wo.indels.fasta.chr-9	553846	560911
14-23s.whole.wo.indels.fasta.chr-9	563478	563572
14-23s.whole.wo.indels.fasta.chr-9	571207	571422
14-23s.whole.wo.indels.fasta.chr-9	577019	577170
14-23s.whole.wo.indels.fasta.chr-9	581402	581483
14-23s.whole.wo.indels.fasta.chr-9	594716	594999
14-23s.whole.wo.indels.fasta.chr-9	597432	598937
14-23s.whole.wo.indels.fasta.chr-9	620921	621711
14-23s.whole.wo.indels.fasta.chr-9	624503	626091
14-23s.whole.wo.indels.fasta.chr-9	634378	636683
14-23s.whole.wo.indels.fasta.chr-9	640442	640594
14-23s.whole.wo.indels.fasta.chr-9	665503	665997
14-23s.whole.wo.indels.fasta.chr-9	672926	673652
14-23s.whole.wo.indels.fasta.chr-9	675447	676986
14-23s.whole.wo.indels.fasta.chr-9	682213	685220
14-23s.whole.wo.indels.fasta.chr-9	686850	689324
14-23s.whole.wo.indels.fasta.chr-9	690491	693055
14-23s.whole.wo.indels.fasta.chr-9	703014	703371
14-23s.whole.wo.indels.fasta.chr-9	705716	706460
14-23s.whole.wo.indels.fasta.chr-9	709856	711643
14-23s.whole.wo.indels.fasta.chr-9	717578	717980
14-23s.whole.wo.indels.fasta.chr-9	720772	727140
14-23s.whole.wo.indels.fasta.chr-9	728801	731252
14-23s.whole.wo.indels.fasta.chr-9	733318	739395
14-23s.whole.wo.indels.fasta.chr-9	746081	748623
14-23s.whole.wo.indels.fasta.chr-9	753324	754328
14-23s.whole.wo.indels.fasta.chr-9	757819	764121
14-23s.whole.wo.indels.fasta.chr-9	766032	766632
14-23s.whole.wo.indels.fasta.chr-9	776214	778084
14-23s.whole.wo.indels.fasta.chr-9	783049	784466
14-23s.whole.wo.indels.fasta.chr-9	786579	787895
14-23s.whole.wo.indels.fasta.chr-9	789873	794027
14-23s.whole.wo.indels.fasta.chr-9	795898	796562
14-23s.whole.wo.indels.fasta.chr-9	798298	798542
14-23s.whole.wo.indels.fasta.chr-9	803980	807375
14-23s.whole.wo.indels.fasta.chr-9	809909	811737
14-23s.whole.wo.indels.fasta.chr-9	814285	818938
14-23s.whole.wo.indels.fasta.chr-9	822813	828174
14-23s.whole.wo.indels.fasta.chr-9	836918	838762
14-23s.whole.wo.indels.fasta.chr-9	841882	845284
14-23s.whole.wo.indels.fasta.chr-9	857583	867852
14-23s.whole.wo.indels.fasta.chr-9	890906	891854
14-23s.whole.wo.indels.fasta.chr-9	895685	896091
14-23s.whole.wo.indels.fasta.chr-9	897430	897746
14-23s.whole.wo.indels.fasta.chr-9	903626	909270
14-23s.whole.wo.indels.fasta.chr-9	918025	928230
14-23s.whole.wo.indels.fasta.chr-9	933449	944566
14-23s.whole.wo.indels.fasta.chr-9	946096	951659
14-23s.whole.wo.indels.fasta.chr-9	957581	960154
14-23s.whole.wo.indels.fasta.chr-9	963196	963476
14-23s.whole.wo.indels.fasta.chr-9	971829	974610
14-23s.whole.wo.indels.fasta.chr-9	978555	979260
14-23s.whole.wo.indels.fasta.chr-9	984981	985857
14-23s.whole.wo.indels.fasta.chr-9	987948	1003210
14-23s.whole.wo.indels.fasta.chr-9	1006749	1007706
14-23s.whole.wo.indels.fasta.chr-9	1009424	1016823
14-23s.whole.wo.indels.fasta.chr-9	1022615	1023256
14-23s.whole.wo.indels.fasta.chr-9	1029187	1031340
14-23s.whole.wo.indels.fasta.chr-9	1034986	1036440
14-23s.whole.wo.indels.fasta.chr-9	1040891	1044237
14-23s.whole.wo.indels.fasta.chr-9	1046921	1068394
14-23s.whole.wo.indels.fasta.chr-9	1072569	1074705
14-23s.whole.wo.indels.fasta.chr-9	1089159	1089476
14-23s.whole.wo.indels.fasta.chr-9	1091596	1092806
14-23s.whole.wo.indels.fasta.chr-9	1114694	1117251
14-23s.whole.wo.indels.fasta.chr-9	1123053	1125207
14-23s.whole.wo.indels.fasta.chr-9	1127400	1130090
14-23s.whole.wo.indels.fasta.chr-9	1136136	1136836
14-23s.whole.wo.indels.fasta.chr-9	1138061	1139096
14-23s.whole.wo.indels.fasta.chr-9	1142304	1145466
14-23s.whole.wo.indels.fasta.chr-9	1159925	1161398
14-23s.whole.wo.indels.fasta.chr-9	1175668	1175972
14-23s.whole.wo.indels.fasta.chr-9	1177198	1177875
14-23s.whole.wo.indels.fasta.chr-9	1185336	1186781
14-23s.whole.wo.indels.fasta.chr-9	1201467	1202349
14-23s.whole.wo.indels.fasta.chr-9	1232686	1239340
14-23s.whole.wo.indels.fasta.chr-9	1251580	1251969
14-23s.whole.wo.indels.fasta.chr-9	1267758	1273058
14-23s.whole.wo.indels.fasta.chr-9	1275492	1277375
14-23s.whole.wo.indels.fasta.chr-9	1283236	1288206
14-23s.whole.wo.indels.fasta.chr-9	1307553	1308395
14-23s.whole.wo.indels.fasta.chr-9	1310131	1311149
14-23s.whole.wo.indels.fasta.chr-9	1325218	1330736
14-23s.whole.wo.indels.fasta.chr-9	1333000	1333238
14-23s.whole.wo.indels.fasta.chr-9	1340429	1341926
14-23s.whole.wo.indels.fasta.chr-9	1346391	1351568
14-23s.whole.wo.indels.fasta.chr-9	1360002	1361384
14-23s.whole.wo.indels.fasta.chr-9	1364703	1370487
14-23s.whole.wo.indels.fasta.chr-9	1371609	1373957
14-23s.whole.wo.indels.fasta.chr-9	1378449	1381191
14-23s.whole.wo.indels.fasta.chr-9	1387070	1391070
14-23s.whole.wo.indels.fasta.chr-9	1392615	1395779
14-23s.whole.wo.indels.fasta.chr-9	1403517	1405703
14-23s.whole.wo.indels.fasta.chr-9	1416168	1420243
14-23s.whole.wo.indels.fasta.chr-9	1422644	1429671
14-23s.whole.wo.indels.fasta.chr-9	1451649	1455178
14-23s.whole.wo.indels.fasta.chr-9	1458063	1459715
14-23s.whole.wo.indels.fasta.chr-9	1460802	1465515
14-23s.whole.wo.indels.fasta.chr-9	1469950	1474517
14-23s.whole.wo.indels.fasta.chr-9	1476025	1478484
14-23s.whole.wo.indels.fasta.chr-9	1506719	1508098
14-23s.whole.wo.indels.fasta.chr-9	1511575	1512539
14-23s.whole.wo.indels.fasta.chr-9	1515013	1517516
14-23s.whole.wo.indels.fasta.chr-9	1588138	1590661
14-23s.whole.wo.indels.fasta.chr-9	1608625	1611436
14-23s.whole.wo.indels.fasta.chr-9	1736199	1738182
14-23s.whole.wo.indels.fasta.chr-9	1753972	1759711
14-23s.whole.wo.indels.fasta.chr-9	1761232	1761911
14-23s.whole.wo.indels.fasta.chr-9	1767443	1767720
14-23s.whole.wo.indels.fasta.chr-9	1769930	1770924
14-23s.whole.wo.indels.fasta.chr-9	1777883	1779108
14-23s.whole.wo.indels.fasta.chr-9	1786515	1786912
14-23s.whole.wo.indels.fasta.chr-9	1790160	1791611
14-23s.whole.wo.indels.fasta.chr-9	1795670	1799426
14-23s.whole.wo.indels.fasta.chr-9	1803077	1803710
14-23s.whole.wo.indels.fasta.chr-9	1819743	1821805
14-23s.whole.wo.indels.fasta.chr-9	1832587	1832814
14-23s.whole.wo.indels.fasta.chr-9	1844681	1846293
14-23s.whole.wo.indels.fasta.chr-9	1847998	1857811
14-23s.whole.wo.indels.fasta.chr-9	1859149	1859807
14-23s.whole.wo.indels.fasta.chr-9	1861519	1864392
14-23s.whole.wo.indels.fasta.chr-9	1869094	1869535
14-23s.whole.wo.indels.fasta.chr-9	1872562	1874597
14-23s.whole.wo.indels.fasta.chr-9	1884523	1885622
14-23s.whole.wo.indels.fasta.chr-9	1889734	1890573
14-23s.whole.wo.indels.fasta.chr-9	1894911	1896633
14-23s.whole.wo.indels.fasta.chr-9	1899326	1903097
14-23s.whole.wo.indels.fasta.chr-9	1906042	1907328
14-23s.whole.wo.indels.fasta.chr-9	1917768	1919663
14-23s.whole.wo.indels.fasta.chr-9	1929023	1929304
14-23s.whole.wo.indels.fasta.chr-9	1932070	1935321
14-23s.whole.wo.indels.fasta.chr-9	1938718	1942844
14-23s.whole.wo.indels.fasta.chr-9	1949694	1953243
14-23s.whole.wo.indels.fasta.chr-9	1957878	1958240
14-23s.whole.wo.indels.fasta.chr-9	1962653	1964942
14-23s.whole.wo.indels.fasta.chr-9	1969354	1970151
14-23s.whole.wo.indels.fasta.chr-9	1971240	1981775
14-23s.whole.wo.indels.fasta.chr-9	1983579	1984933
14-23s.whole.wo.indels.fasta.chr-9	1986711	1987682
14-23s.whole.wo.indels.fasta.chr-9	1989187	1994665
14-23s.whole.wo.indels.fasta.chr-9	1998580	2003204
14-23s.whole.wo.indels.fasta.chr-9	2008495	2019615
14-23s.whole.wo.indels.fasta.chr-9	2021952	2025986
14-23s.whole.wo.indels.fasta.chr-9	2047635	2052474
14-23s.whole.wo.indels.fasta.chr-9	2065670	2066027
14-23s.whole.wo.indels.fasta.chr-9	2071187	2072879
14-23s.whole.wo.indels.fasta.chr-9	2074922	2075814
14-23s.whole.wo.indels.fasta.chr-9	2076753	2078094
14-23s.whole.wo.indels.fasta.chr-9	2079157	2081500
14-23s.whole.wo.indels.fasta.chr-9	2085661	2102976
14-23s.whole.wo.indels.fasta.chr-9	2104079	2104257
14-23s.whole.wo.indels.fasta.chr-9	2106581	2106819
14-23s.whole.wo.indels.fasta.chr-9	2111109	2111835
14-23s.whole.wo.indels.fasta.chr-9	2114495	2118881
14-23s.whole.wo.indels.fasta.chr-9	2120590	2128331
14-23s.whole.wo.indels.fasta.chr-9	2137012	2141046
14-23s.whole.wo.indels.fasta.chr-9	2151039	2164525
14-23s.whole.wo.indels.fasta.chr-9	2170851	2173528
14-23s.whole.wo.indels.fasta.chr-9	2187467	2189547
14-23s.whole.wo.indels.fasta.chr-9	2213558	2214048
14-23s.whole.wo.indels.fasta.chr-9	2215920	2221859
14-23s.whole.wo.indels.fasta.chr-9	2226119	2237515
14-23s.whole.wo.indels.fasta.chr-9	2239260	2241881
14-23s.whole.wo.indels.fasta.chr-9	2255750	2263116
14-23s.whole.wo.indels.fasta.chr-9	2269683	2271079
14-23s.whole.wo.indels.fasta.chr-9	2273549	2277317
14-23s.whole.wo.indels.fasta.chr-9	2279933	2284609
14-23s.whole.wo.indels.fasta.chr-9	2288241	2291230
14-23s.whole.wo.indels.fasta.chr-9	2292518	2293606
14-23s.whole.wo.indels.fasta.chr-9	2294905	2295655
15-183s.whole.wo.indels.fasta.chr-9	203609	205802
15-183s.whole.wo.indels.fasta.chr-9	222281	222833
15-183s.whole.wo.indels.fasta.chr-9	224036	227561
15-183s.whole.wo.indels.fasta.chr-9	239628	240350
15-183s.whole.wo.indels.fasta.chr-9	242178	242267
15-183s.whole.wo.indels.fasta.chr-9	256510	257713
15-183s.whole.wo.indels.fasta.chr-9	272833	275343
15-183s.whole.wo.indels.fasta.chr-9	283664	283763
15-183s.whole.wo.indels.fasta.chr-9	298394	310677
15-183s.whole.wo.indels.fasta.chr-9	449554	449579
15-183s.whole.wo.indels.fasta.chr-9	491585	493035
15-183s.whole.wo.indels.fasta.chr-9	534275	546602
15-183s.whole.wo.indels.fasta.chr-9	548064	580232
15-183s.whole.wo.indels.fasta.chr-9	581955	582133
15-183s.whole.wo.indels.fasta.chr-9	583366	585081
15-183s.whole.wo.indels.fasta.chr-9	586099	588740
15-183s.whole.wo.indels.fasta.chr-9	589746	589966
15-183s.whole.wo.indels.fasta.chr-9	593251	593456
15-183s.whole.wo.indels.fasta.chr-9	595712	599227
15-183s.whole.wo.indels.fasta.chr-9	682253	682374
15-183s.whole.wo.indels.fasta.chr-9	711639	715126
15-183s.whole.wo.indels.fasta.chr-9	720772	738106
15-1s.whole.wo.indels.fasta.chr-9	429	8292
15-1s.whole.wo.indels.fasta.chr-9	10512	21596
15-1s.whole.wo.indels.fasta.chr-9	24631	33433
15-1s.whole.wo.indels.fasta.chr-9	89666	91530
15-1s.whole.wo.indels.fasta.chr-9	179171	183340
15-1s.whole.wo.indels.fasta.chr-9	298394	314308
15-1s.whole.wo.indels.fasta.chr-9	326396	331308
15-1s.whole.wo.indels.fasta.chr-9	334740	338152
15-1s.whole.wo.indels.fasta.chr-9	2104079	2104206
15-1s.whole.wo.indels.fasta.chr-9	2188779	2189547
15-20s.whole.wo.indels.fasta.chr-9	429	1620
15-20s.whole.wo.indels.fasta.chr-9	3516	8292
15-20s.whole.wo.indels.fasta.chr-9	9357	15685
15-20s.whole.wo.indels.fasta.chr-9	17155	21572
15-20s.whole.wo.indels.fasta.chr-9	24972	33433
15-20s.whole.wo.indels.fasta.chr-9	36253	36699
15-20s.whole.wo.indels.fasta.chr-9	41177	42470
15-20s.whole.wo.indels.fasta.chr-9	44222	52065
15-20s.whole.wo.indels.fasta.chr-9	59763	60486
15-20s.whole.wo.indels.fasta.chr-9	90050	96732
15-20s.whole.wo.indels.fasta.chr-9	222281	222833
15-20s.whole.wo.indels.fasta.chr-9	226479	227561
15-20s.whole.wo.indels.fasta.chr-9	239628	240350
15-20s.whole.wo.indels.fasta.chr-9	242178	242267
15-20s.whole.wo.indels.fasta.chr-9	272833	274065
15-20s.whole.wo.indels.fasta.chr-9	283664	283763
15-20s.whole.wo.indels.fasta.chr-9	298394	314308
15-20s.whole.wo.indels.fasta.chr-9	326690	329985
15-20s.whole.wo.indels.fasta.chr-9	334740	337117
15-20s.whole.wo.indels.fasta.chr-9	438147	439061
15-20s.whole.wo.indels.fasta.chr-9	448260	451835
15-20s.whole.wo.indels.fasta.chr-9	552275	552804
15-20s.whole.wo.indels.fasta.chr-9	711639	715126
15-20s.whole.wo.indels.fasta.chr-9	720772	722119
15-20s.whole.wo.indels.fasta.chr-9	727392	738106
15-20s.whole.wo.indels.fasta.chr-9	1069854	1070585
15-20s.whole.wo.indels.fasta.chr-9	1481055	1481591
15-20s.whole.wo.indels.fasta.chr-9	1507227	1508181
15-20s.whole.wo.indels.fasta.chr-9	1528142	1535896
15-20s.whole.wo.indels.fasta.chr-9	1753972	1754325
15-20s.whole.wo.indels.fasta.chr-9	1761232	1762142
15-20s.whole.wo.indels.fasta.chr-9	1786562	1786912
15-20s.whole.wo.indels.fasta.chr-9	1789790	1791604
15-20s.whole.wo.indels.fasta.chr-9	1795451	1796943
15-20s.whole.wo.indels.fasta.chr-9	1889685	1891125
15-20s.whole.wo.indels.fasta.chr-9	1893236	1893951
15-20s.whole.wo.indels.fasta.chr-9	1925938	1926523
15-20s.whole.wo.indels.fasta.chr-9	1932184	1946334
15-20s.whole.wo.indels.fasta.chr-9	2024491	2025151
15-20s.whole.wo.indels.fasta.chr-9	2065670	2066027
15-20s.whole.wo.indels.fasta.chr-9	2073089	2074218
15-20s.whole.wo.indels.fasta.chr-9	2158079	2158130
15-20s.whole.wo.indels.fasta.chr-9	2214603	2215328
15-235s.whole.wo.indels.fasta.chr-9	41253	42374
15-235s.whole.wo.indels.fasta.chr-9	185252	185425
15-235s.whole.wo.indels.fasta.chr-9	204875	205226
15-235s.whole.wo.indels.fasta.chr-9	239628	240350
15-235s.whole.wo.indels.fasta.chr-9	242178	242267
15-235s.whole.wo.indels.fasta.chr-9	272833	274065
15-235s.whole.wo.indels.fasta.chr-9	594919	594999
15-235s.whole.wo.indels.fasta.chr-9	711639	715126
15-235s.whole.wo.indels.fasta.chr-9	727392	738106
15-235s.whole.wo.indels.fasta.chr-9	1481055	1481591
15-235s.whole.wo.indels.fasta.chr-9	1507227	1508181
15-235s.whole.wo.indels.fasta.chr-9	1528142	1535896
15-235s.whole.wo.indels.fasta.chr-9	1753972	1754869
15-235s.whole.wo.indels.fasta.chr-9	1761232	1762142
15-235s.whole.wo.indels.fasta.chr-9	1773790	1778943
15-235s.whole.wo.indels.fasta.chr-9	1780202	1783126
15-235s.whole.wo.indels.fasta.chr-9	1785152	1786912
15-235s.whole.wo.indels.fasta.chr-9	1789790	1791604
15-235s.whole.wo.indels.fasta.chr-9	1795451	1796943
15-43s.whole.wo.indels.fasta.chr-9	552683	554168
15-43s.whole.wo.indels.fasta.chr-9	555961	556400
15-43s.whole.wo.indels.fasta.chr-9	594597	594999
15-43s.whole.wo.indels.fasta.chr-9	1681596	1681605
15-43s.whole.wo.indels.fasta.chr-9	2104079	2104186
151-3.whole.wo.indels.fasta.chr-9	1945068	1945124
152-4.whole.wo.indels.fasta.chr-9	557139	557154
152-4.whole.wo.indels.fasta.chr-9	2103356	2103368
213-1.whole.wo.indels.fasta.chr-9	589717	590202
213-1.whole.wo.indels.fasta.chr-9	2159100	2159200
38-1.whole.wo.indels.fasta.chr-9	554897	556819
38-1.whole.wo.indels.fasta.chr-9	1945068	1945124
45-13.whole.wo.indels.fasta.chr-9	553782	553828
47-10.whole.wo.indels.fasta.chr-9	185250	185255
47-10.whole.wo.indels.fasta.chr-9	553259	555325
47-10.whole.wo.indels.fasta.chr-9	590980	591005
54-1.whole.wo.indels.fasta.chr-9	41253	42374
54-1.whole.wo.indels.fasta.chr-9	185252	185425
54-1.whole.wo.indels.fasta.chr-9	204875	205226
54-1.whole.wo.indels.fasta.chr-9	224165	225632
54-1.whole.wo.indels.fasta.chr-9	256510	257713
54-1.whole.wo.indels.fasta.chr-9	274463	274908
54-1.whole.wo.indels.fasta.chr-9	438147	439061
54-1.whole.wo.indels.fasta.chr-9	448260	451835
54-1.whole.wo.indels.fasta.chr-9	726719	727188
54-1.whole.wo.indels.fasta.chr-9	759724	762807
54-1.whole.wo.indels.fasta.chr-9	1022013	1023508
54-1.whole.wo.indels.fasta.chr-9	1152768	1154408
54-1.whole.wo.indels.fasta.chr-9	1157669	1160036
54-1.whole.wo.indels.fasta.chr-9	1173717	1177893
54-1.whole.wo.indels.fasta.chr-9	1297993	1300961
54-1.whole.wo.indels.fasta.chr-9	1302572	1303355
54-1.whole.wo.indels.fasta.chr-9	1306465	1306843
54-1.whole.wo.indels.fasta.chr-9	1309968	1312150
54-1.whole.wo.indels.fasta.chr-9	1317901	1318385
54-1.whole.wo.indels.fasta.chr-9	1326258	1328426
54-1.whole.wo.indels.fasta.chr-9	1611595	1612259
54-1.whole.wo.indels.fasta.chr-9	1730775	1731450
54-1.whole.wo.indels.fasta.chr-9	1787622	1787759
54-1.whole.wo.indels.fasta.chr-9	1889475	1893090
54-1.whole.wo.indels.fasta.chr-9	2175340	2179910
54-1.whole.wo.indels.fasta.chr-9	2188779	2189547
54-10.whole.wo.indels.fasta.chr-9	551955	557923
54-10.whole.wo.indels.fasta.chr-9	589663	589951
54-10.whole.wo.indels.fasta.chr-9	592902	594035
736-1.whole.wo.indels.fasta.chr-9	178173	179262
736-1.whole.wo.indels.fasta.chr-9	183739	185780
736-1.whole.wo.indels.fasta.chr-9	202836	202937
736-1.whole.wo.indels.fasta.chr-9	208093	209616
736-1.whole.wo.indels.fasta.chr-9	224165	225632
736-1.whole.wo.indels.fasta.chr-9	227779	230416
736-1.whole.wo.indels.fasta.chr-9	256510	257713
736-1.whole.wo.indels.fasta.chr-9	283386	283763
736-1.whole.wo.indels.fasta.chr-9	287843	292461
736-1.whole.wo.indels.fasta.chr-9	414211	417280
736-1.whole.wo.indels.fasta.chr-9	438147	439061
736-1.whole.wo.indels.fasta.chr-9	448260	451835
736-1.whole.wo.indels.fasta.chr-9	458026	460603
736-1.whole.wo.indels.fasta.chr-9	551522	557132
736-1.whole.wo.indels.fasta.chr-9	586108	586136
736-1.whole.wo.indels.fasta.chr-9	588785	591072
736-1.whole.wo.indels.fasta.chr-9	593214	595524
736-1.whole.wo.indels.fasta.chr-9	1046746	1053298
736-1.whole.wo.indels.fasta.chr-9	1551850	1553715
736-1.whole.wo.indels.fasta.chr-9	1730457	1731450
736-1.whole.wo.indels.fasta.chr-9	1734373	1737863
736-1.whole.wo.indels.fasta.chr-9	2085661	2089199
736-1.whole.wo.indels.fasta.chr-9	2164001	2166222
736-1.whole.wo.indels.fasta.chr-9	2175340	2179910
736-1.whole.wo.indels.fasta.chr-9	2187191	2187969
736-1.whole.wo.indels.fasta.chr-9	2214603	2222333
As_676-1.whole.wo.indels.fasta.chr-9	551689	553302
As_676-1.whole.wo.indels.fasta.chr-9	555772	557138
As_676-1.whole.wo.indels.fasta.chr-9	571555	572041
As_676-1.whole.wo.indels.fasta.chr-9	588791	590096
As_676-1.whole.wo.indels.fasta.chr-9	594632	594836
As_676-1.whole.wo.indels.fasta.chr-9	1945068	1945124
As_720-3.whole.wo.indels.fasta.chr-9	2158079	2158130
As_737-1.whole.wo.indels.fasta.chr-9	185250	185276
As_737-1.whole.wo.indels.fasta.chr-9	553653	553789
As_737-1.whole.wo.indels.fasta.chr-9	556784	556810
As_737-1.whole.wo.indels.fasta.chr-9	1945068	1945124
As_739-3.whole.wo.indels.fasta.chr-9	40495	42776
As_739-3.whole.wo.indels.fasta.chr-9	88456	89946
As_739-3.whole.wo.indels.fasta.chr-9	185016	185971
As_739-3.whole.wo.indels.fasta.chr-9	203609	205802
As_739-3.whole.wo.indels.fasta.chr-9	222281	222665
As_739-3.whole.wo.indels.fasta.chr-9	224036	227561
As_739-3.whole.wo.indels.fasta.chr-9	239628	240350
As_739-3.whole.wo.indels.fasta.chr-9	242178	242267
As_739-3.whole.wo.indels.fasta.chr-9	256510	257713
As_739-3.whole.wo.indels.fasta.chr-9	272833	275343
As_739-3.whole.wo.indels.fasta.chr-9	283664	283763
As_739-3.whole.wo.indels.fasta.chr-9	592814	592902
As_739-3.whole.wo.indels.fasta.chr-9	923967	924524
As_739-3.whole.wo.indels.fasta.chr-9	2187191	2187969
As_739-3.whole.wo.indels.fasta.chr-9	2217383	2222333
As_739-3.whole.wo.indels.fasta.chr-9	2270646	2277577
As_749-3.whole.wo.indels.fasta.chr-9	185250	185257
As_749-3.whole.wo.indels.fasta.chr-9	555876	555998
As_749-3.whole.wo.indels.fasta.chr-9	589266	589755
As_749-3.whole.wo.indels.fasta.chr-9	592082	592093
As_CONR4D.whole.wo.indels.fasta.chr-9	553641	554242
As_OONR2J.whole.wo.indels.fasta.chr-9	537619	537647
As_OONR2J.whole.wo.indels.fasta.chr-9	594836	594956
As_T2R3B.whole.wo.indels.fasta.chr-9	537759	537769
As_T2R3B.whole.wo.indels.fasta.chr-9	565049	565076
NODE_49	2158079	2158130
NODE_50	429	8292
NODE_50	9357	23182
NODE_50	24972	33433
NODE_50	41177	42714
NODE_50	91830	96169
NODE_50	120276	120420
NODE_50	122796	127448
NODE_50	130563	131400
NODE_50	178415	179262
NODE_50	183739	185863
NODE_50	203949	209616
NODE_50	228600	230416
NODE_50	283326	283346
NODE_50	287843	292461
NODE_50	589462	591004
NODE_50	726719	727188
NODE_50	1354482	1366087
NODE_50	1611595	1612259
NODE_50	1730775	1731450
NODE_50	1787622	1787759
NODE_50	1883582	1884523
NODE_50	1895133	1900009
NODE_50	1901696	1907313
NODE_50	1973204	1979554
NODE_50	2104079	2104186
NODE_51	555584	555979
NODE_52	88456	89552
NODE_52	120276	127813
NODE_52	130563	131459
NODE_52	554570	554739
NODE_52	1297993	1299200
NODE_52	1326258	1328426
NODE_52	1353506	1366087
NODE_52	1481055	1481591
NODE_52	1528142	1535896
NODE_52	1753972	1754869
NODE_52	1761232	1762142
NODE_52	1776832	1778943
NODE_52	1780202	1783126
NODE_52	1785152	1790362
NODE_52	1925938	1926523
NODE_52	1930654	1946334
NODE_52	1973204	1975366
NODE_52	2073089	2075213
NODE_52	2168288	2171014
NODE_52	2270646	2277577
NODE_53	1945068	1945124
NODE_56	90050	96732
NODE_56	202836	202937
NODE_56	208093	209616
NODE_56	414211	415746
NODE_56	491901	492862
NODE_56	541736	543049
NODE_56	551867	559332
NODE_56	562902	563407
NODE_56	566396	567256
NODE_56	570173	570717
NODE_56	572202	574278
NODE_56	581703	582005
NODE_56	583484	585033
NODE_56	586860	588231
NODE_56	590939	591005
