# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:19865,num_snp_partitions:4,num_samps:1000
 left_snp right_snp mean p0.025 p0.500 p0.975
81568 81809 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
81809 82030 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
82030 82063 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
82063 82143 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
82143 82458 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
82458 82484 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
82484 82509 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
82509 82722 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
82722 82758 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
82758 83105 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
83105 83219 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
83219 83223 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
83223 83264 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
83264 83267 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
83267 83279 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
83279 83594 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
83594 83695 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
83695 83931 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
83931 84102 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84102 84104 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84104 84132 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84132 84320 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84320 84357 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84357 84485 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84485 84489 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84489 84603 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84603 84607 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84607 84609 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84609 84634 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
84634 90178 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
90178 90865 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
90865 96301 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
96301 96423 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
96423 97897 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
97897 98585 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
98585 98771 3.5874e-05 3.4416e-05 3.6114e-05 3.6810e-05
98771 99642 3.4942e-05 3.3495e-06 3.6083e-05 3.6776e-05
99642 102317 3.3919e-05 1.9475e-06 3.6066e-05 3.6776e-05
102317 103793 2.2473e-05 3.9791e-07 3.4861e-05 3.6717e-05
103793 104885 1.4225e-05 5.6811e-08 2.3233e-06 3.6679e-05
104885 108241 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
108241 109268 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
109268 109676 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
109676 112654 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
112654 117470 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
117470 119610 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
119610 120303 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
120303 125558 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125558 125643 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125643 125647 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125647 125676 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125676 125725 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125725 125727 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125727 125781 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125781 125799 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125799 125812 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125812 125843 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125843 125849 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125849 125857 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125857 125859 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125859 125871 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125871 125893 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125893 125917 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125917 125938 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125938 125975 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125975 125976 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125976 125992 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
125992 126011 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126011 126015 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126015 126054 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126054 126083 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126083 126103 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126103 126151 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126151 126201 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126201 126226 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126226 126244 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126244 126262 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126262 126307 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126307 126316 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126316 126322 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126322 126350 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126350 126360 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126360 126443 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126443 126476 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126476 126526 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126526 126546 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126546 126551 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126551 126564 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126564 126566 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126566 126597 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126597 126598 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126598 126613 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126613 126625 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126625 126631 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126631 126638 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126638 126647 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126647 126659 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126659 126667 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126667 126702 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126702 126712 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126712 126744 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126744 126754 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126754 126795 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126795 126829 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126829 126834 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126834 126850 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126850 126867 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
126867 127003 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
127003 127044 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
127044 127166 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
127166 127225 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
127225 127297 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
127297 127340 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
127340 127439 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
127439 127954 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
127954 128109 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128109 128169 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128169 128325 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128325 128346 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128346 128571 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128571 128609 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128609 128652 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128652 128681 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128681 128746 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128746 128941 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
128941 129088 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129088 129279 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129279 129317 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129317 129357 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129357 129528 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129528 129562 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129562 129624 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129624 129635 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129635 129669 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129669 129695 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129695 129722 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129722 129876 1.4854e-06 5.6811e-08 1.4245e-06 3.7450e-06
129876 129882 7.0799e-05 5.8440e-08 1.5760e-06 4.8424e-04
129882 129888 2.0390e-04 1.1858e-07 2.5347e-06 5.7328e-04
129888 129975 2.9700e-04 1.8059e-07 4.4480e-04 5.8905e-04
129975 129986 3.4921e-04 3.3439e-07 4.5454e-04 5.9566e-04
129986 129993 4.0194e-04 3.3439e-07 4.7409e-04 6.0016e-04
129993 130050 4.6341e-04 5.0750e-07 4.8508e-04 6.0257e-04
130050 130051 5.1191e-04 4.0911e-04 5.1755e-04 6.0700e-04
130051 130497 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
130497 130725 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
130725 130756 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
130756 130877 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
130877 130983 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
130983 130993 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
130993 131036 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131036 131037 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131037 131060 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131060 131154 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131154 131181 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131181 131228 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131228 131229 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131229 131279 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131279 131341 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131341 131365 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131365 131411 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131411 131499 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131499 131554 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131554 131595 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131595 131629 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131629 131678 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131678 131713 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131713 131730 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131730 131760 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131760 131761 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131761 131813 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131813 131850 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131850 131889 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131889 131916 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131916 131960 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
131960 132161 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132161 132204 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132204 132219 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132219 132253 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132253 132278 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132278 132415 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132415 132443 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132443 132566 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132566 132598 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132598 132652 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132652 132659 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132659 132719 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132719 132741 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132741 132742 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132742 132746 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132746 132751 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132751 132830 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132830 132842 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132842 132859 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
132859 133016 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
133016 133019 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
133019 133074 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
133074 133162 5.2174e-04 4.2546e-04 5.2908e-04 6.0700e-04
