# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:12571,num_snp_partitions:3,num_samps:1000
 left_snp right_snp mean p0.025 p0.500 p0.975
698 706 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
706 707 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
707 721 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
721 722 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
722 727 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
727 747 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
747 760 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
760 767 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
767 805 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
805 829 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
829 830 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
830 849 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
849 866 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
866 904 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
904 925 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
925 945 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
945 954 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
954 955 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
955 966 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
966 979 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
979 995 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
995 1037 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1037 1048 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1048 1077 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1077 1089 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1089 1090 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1090 1172 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1172 1173 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1173 1193 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1193 1210 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1210 1220 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1220 1254 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1254 1373 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1373 1377 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1377 1385 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1385 1387 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1387 1418 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1418 1422 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1422 1431 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1431 1445 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1445 1448 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1448 1452 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1452 1467 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1467 1491 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1491 1507 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1507 1510 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1510 1513 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1513 1517 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1517 1528 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1528 1543 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1543 1546 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1546 1553 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1553 1597 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1597 1606 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1606 1616 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1616 1619 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1619 1621 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1621 1644 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1644 1645 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1645 1660 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1660 1668 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1668 1675 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1675 1676 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1676 1680 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1680 1683 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1683 1688 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1688 1692 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1692 1698 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1698 1707 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1707 1713 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1713 1720 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1720 1721 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1721 1728 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1728 1733 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1733 1734 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1734 1742 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1742 1762 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1762 1765 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1765 1767 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1767 1775 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1775 1776 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1776 1785 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1785 1787 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1787 1806 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1806 1809 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1809 1851 1.4808e-02 1.3741e-02 1.4927e-02 1.5738e-02
1851 1856 5.9023e-03 1.9549e-07 1.2524e-05 1.5451e-02
1856 1874 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1874 1895 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1895 1899 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1899 1900 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1900 1919 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1919 1926 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1926 1943 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1943 1951 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1951 1957 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1957 1972 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1972 1978 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1978 1981 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1981 1984 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1984 1990 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1990 1994 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
1994 2013 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2013 2025 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2025 2036 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2036 2044 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2044 2058 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2058 2061 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2061 2084 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2084 2148 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2148 2164 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2164 2166 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2166 2247 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2247 2251 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2251 2328 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2328 2368 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2368 2421 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2421 2471 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2471 2510 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2510 2521 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2521 2565 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2565 2752 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2752 2779 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2779 2818 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2818 2840 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2840 2875 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2875 2895 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2895 2973 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
2973 3047 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3047 3106 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3106 3133 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3133 3222 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3222 3223 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3223 3271 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3271 3319 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3319 3356 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3356 3406 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3406 3427 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3427 3576 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3576 3694 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3694 3816 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3816 3871 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3871 3872 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
3872 4040 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4040 4067 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4067 4081 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4081 4231 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4231 4243 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4243 4362 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4362 4392 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4392 4402 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4402 4416 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4416 4421 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4421 4432 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4432 4439 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4439 4452 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4452 4461 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4461 4499 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4499 4542 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4542 4545 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4545 4652 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4652 4704 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4704 4757 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4757 4803 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
4803 5047 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5047 5145 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5145 5171 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5171 5391 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5391 5392 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5392 5471 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5471 5566 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5566 5567 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5567 5618 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5618 5719 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5719 5793 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5793 5806 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5806 5845 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5845 5881 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5881 5932 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
5932 6007 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6007 6015 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6015 6110 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6110 6216 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6216 6376 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6376 6442 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6442 6499 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6499 6512 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6512 6544 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6544 6563 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6563 6634 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6634 6680 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6680 6681 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6681 6699 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6699 6721 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6721 6764 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6764 6884 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6884 6911 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6911 6938 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6938 6943 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6943 6967 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6967 6974 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6974 6977 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
6977 7023 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7023 7047 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7047 7102 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7102 7117 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7117 7179 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7179 7219 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7219 7255 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7255 7279 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7279 7303 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7303 7307 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7307 7333 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7333 7337 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7337 7384 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7384 7443 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7443 7451 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7451 7528 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7528 7576 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7576 7579 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7579 7582 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7582 7614 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7614 7616 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7616 7669 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7669 7731 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7731 7760 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7760 7801 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7801 7802 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7802 7853 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7853 7897 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7897 7970 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
7970 8091 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8091 8136 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8136 8139 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8139 8164 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8164 8196 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8196 8203 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8203 8208 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8208 8261 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8261 8271 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8271 8274 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8274 8279 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8279 8287 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8287 8289 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8289 8312 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8312 8322 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8322 8369 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8369 8376 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8376 8378 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8378 8390 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8390 8398 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8398 8404 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8404 8415 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8415 8438 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8438 8443 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8443 8471 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8471 8508 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8508 8512 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8512 8515 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8515 8530 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8530 8532 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8532 8539 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8539 8553 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8553 8604 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8604 8633 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8633 8644 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8644 8654 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8654 8682 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8682 8688 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8688 8703 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8703 8758 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8758 8760 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8760 8813 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8813 8818 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8818 8859 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8859 8878 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8878 8881 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8881 8940 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8940 8947 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8947 8986 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8986 8995 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8995 8997 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
8997 9022 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9022 9062 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9062 9073 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9073 9084 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9084 9113 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9113 9115 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9115 9148 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9148 9155 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9155 9220 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9220 9245 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9245 9266 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9266 9319 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9319 9325 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9325 9328 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9328 9340 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9340 9392 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9392 9412 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9412 9439 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9439 9457 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9457 9472 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9472 9481 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9481 9486 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9486 9487 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9487 9514 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9514 9538 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9538 9571 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9571 9586 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9586 9628 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9628 9629 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9629 9637 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9637 9649 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9649 9662 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9662 9679 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9679 9727 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9727 9730 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9730 9769 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9769 9797 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9797 9802 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9802 9827 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9827 9860 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9860 9868 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9868 9908 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9908 9928 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9928 9949 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
9949 10127 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10127 10144 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10144 10194 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10194 10326 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10326 10368 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10368 10369 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10369 10386 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10386 10410 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10410 10473 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10473 10504 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
10504 10536 6.8153e-06 1.8079e-07 6.3286e-06 1.5983e-05
